2023-10-06 20:22:45 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [1/200] Loss:[0.3466] Train:[53.55] Val:[16.83] Biased Test:[12.84] Update Biased Test:[12.84] Best Biased Test:[12.84]| Unbiased Test:[20.01]  Update Unbiased Test:[20.01] Best Unbiased Test:[20.01]| epoch:[0] | Time:[0.35 min] | [17.98%] [38.69%] [25.67%] [13.67%] [3.99%]
2023-10-06 20:23:04 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [2/200] Loss:[0.1438] Train:[14.31] Val:[25.76] Biased Test:[14.05] Update Biased Test:[14.05] Best Biased Test:[14.05]| Unbiased Test:[35.94]  Update Unbiased Test:[35.94] Best Unbiased Test:[35.94]| epoch:[1] | Time:[0.67 min] | [17.86%] [53.05%] [10.88%] [15.36%] [2.85%]
2023-10-06 20:23:23 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [3/200] Loss:[0.1279] Train:[15.69] Val:[27.98] Biased Test:[12.34] Update Biased Test:[12.34] Best Biased Test:[14.05]| Unbiased Test:[43.26]  Update Unbiased Test:[43.26] Best Unbiased Test:[43.26]| epoch:[2] | Time:[0.99 min] | [16.02%] [46.23%] [16.04%] [20.98%] [0.74%]
2023-10-06 20:23:42 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [4/200] Loss:[0.1264] Train:[17.09] Val:[32.41] Biased Test:[27.47] Update Biased Test:[27.47] Best Biased Test:[27.47]| Unbiased Test:[36.74]  Update Unbiased Test:[36.74] Best Unbiased Test:[43.26]| epoch:[3] | Time:[1.30 min] | [25.22%] [41.85%] [11.61%] [16.80%] [4.52%]
2023-10-06 20:24:02 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [5/200] Loss:[0.1262] Train:[23.01] Val:[30.52] Biased Test:[17.67] Update Biased Test:[27.47] Best Biased Test:[27.47]| Unbiased Test:[42.57]  Update Unbiased Test:[36.74] Best Unbiased Test:[43.26]| epoch:[3] | Time:[1.64 min] | [20.01%] [41.70%] [14.01%] [17.56%] [6.70%]
2023-10-06 20:24:21 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [6/200] Loss:[0.1133] Train:[29.95] Val:[34.97] Biased Test:[25.25] Update Biased Test:[25.25] Best Biased Test:[27.47]| Unbiased Test:[43.04]  Update Unbiased Test:[43.04] Best Unbiased Test:[43.26]| epoch:[5] | Time:[1.96 min] | [26.39%] [38.10%] [11.33%] [14.37%] [9.80%]
2023-10-06 20:24:40 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [7/200] Loss:[0.0919] Train:[30.65] Val:[40.10] Biased Test:[25.69] Update Biased Test:[25.69] Best Biased Test:[27.47]| Unbiased Test:[53.10]  Update Unbiased Test:[53.10] Best Unbiased Test:[53.10]| epoch:[6] | Time:[2.27 min] | [22.43%] [37.93%] [13.05%] [21.23%] [5.36%]
2023-10-06 20:24:59 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [8/200] Loss:[0.1137] Train:[23.24] Val:[41.88] Biased Test:[29.30] Update Biased Test:[29.30] Best Biased Test:[29.30]| Unbiased Test:[53.17]  Update Unbiased Test:[53.17] Best Unbiased Test:[53.17]| epoch:[7] | Time:[2.59 min] | [27.13%] [30.54%] [6.55%] [8.76%] [27.02%]
2023-10-06 20:25:18 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [9/200] Loss:[0.0870] Train:[22.41] Val:[38.53] Biased Test:[26.45] Update Biased Test:[29.30] Best Biased Test:[29.30]| Unbiased Test:[48.87]  Update Unbiased Test:[53.17] Best Unbiased Test:[53.17]| epoch:[7] | Time:[2.90 min] | [20.78%] [37.55%] [7.58%] [8.08%] [26.00%]
2023-10-06 20:25:37 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [10/200] Loss:[0.0959] Train:[32.02] Val:[40.51] Biased Test:[27.57] Update Biased Test:[29.30] Best Biased Test:[29.30]| Unbiased Test:[51.62]  Update Unbiased Test:[53.17] Best Unbiased Test:[53.17]| epoch:[7] | Time:[3.22 min] | [26.10%] [32.15%] [8.76%] [11.06%] [21.93%]
2023-10-06 20:25:56 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [11/200] Loss:[0.1036] Train:[24.88] Val:[32.96] Biased Test:[22.51] Update Biased Test:[29.30] Best Biased Test:[29.30]| Unbiased Test:[42.59]  Update Unbiased Test:[53.17] Best Unbiased Test:[53.17]| epoch:[7] | Time:[3.54 min] | [16.36%] [42.27%] [12.12%] [12.81%] [16.43%]
