2023-10-07 17:23:20 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [1/200] Loss:[0.9444] Train:[72.18] Val:[38.56] Biased Test:[61.60] Update Biased Test:[61.60] Best Biased Test:[61.60]| Unbiased Test:[10.11]  Update Unbiased Test:[10.11] Best Unbiased Test:[10.11]| epoch:[0] | Time:[0.31 min] | [0.64%] [11.82%] [69.14%] [12.75%] [5.66%]
2023-10-07 17:26:23 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [12/200] Loss:[0.5157] Train:[83.74] Val:[57.10] Biased Test:[71.48] Update Biased Test:[71.48] Best Biased Test:[79.68]| Unbiased Test:[26.80]  Update Unbiased Test:[26.80] Best Unbiased Test:[26.80]| epoch:[11] | Time:[3.35 min] | [16.54%] [23.11%] [32.46%] [24.95%] [2.94%]
2023-10-07 17:26:40 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [13/200] Loss:[0.4830] Train:[84.51] Val:[55.12] Biased Test:[73.10] Update Biased Test:[71.48] Best Biased Test:[79.68]| Unbiased Test:[23.25]  Update Unbiased Test:[26.80] Best Unbiased Test:[26.80]| epoch:[11] | Time:[3.63 min] | [21.41%] [20.75%] [30.37%] [20.24%] [7.23%]
2023-10-07 17:26:56 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [14/200] Loss:[0.4380] Train:[84.34] Val:[61.74] Biased Test:[74.33] Update Biased Test:[74.33] Best Biased Test:[79.68]| Unbiased Test:[29.20]  Update Unbiased Test:[29.20] Best Unbiased Test:[29.20]| epoch:[13] | Time:[3.90 min] | [24.88%] [18.27%] [27.19%] [25.51%] [4.15%]
2023-10-07 17:27:13 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [15/200] Loss:[0.4072] Train:[85.09] Val:[62.96] Biased Test:[77.51] Update Biased Test:[77.51] Best Biased Test:[79.68]| Unbiased Test:[29.02]  Update Unbiased Test:[29.02] Best Unbiased Test:[29.20]| epoch:[14] | Time:[4.18 min] | [25.10%] [16.49%] [26.34%] [30.09%] [1.98%]
2023-10-07 17:27:30 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [16/200] Loss:[0.3706] Train:[85.70] Val:[64.18] Biased Test:[78.96] Update Biased Test:[78.96] Best Biased Test:[79.68]| Unbiased Test:[29.62]  Update Unbiased Test:[29.62] Best Unbiased Test:[29.62]| epoch:[15] | Time:[4.46 min] | [30.03%] [14.39%] [24.42%] [26.03%] [5.13%]
2023-10-07 17:27:46 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [17/200] Loss:[0.3478] Train:[86.39] Val:[58.76] Biased Test:[69.06] Update Biased Test:[78.96] Best Biased Test:[79.68]| Unbiased Test:[30.34]  Update Unbiased Test:[29.62] Best Unbiased Test:[30.34]| epoch:[15] | Time:[4.74 min] | [31.57%] [14.11%] [26.70%] [23.72%] [3.90%]
2023-10-07 17:28:03 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [18/200] Loss:[0.3760] Train:[85.85] Val:[60.94] Biased Test:[72.25] Update Biased Test:[78.96] Best Biased Test:[79.68]| Unbiased Test:[31.25]  Update Unbiased Test:[29.62] Best Unbiased Test:[31.25]| epoch:[15] | Time:[5.01 min] | [33.36%] [14.35%] [28.39%] [22.67%] [1.23%]
2023-10-07 17:28:19 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [19/200] Loss:[0.3673] Train:[86.32] Val:[66.32] Biased Test:[76.50] Update Biased Test:[76.50] Best Biased Test:[79.68]| Unbiased Test:[36.30]  Update Unbiased Test:[36.30] Best Unbiased Test:[36.30]| epoch:[18] | Time:[5.28 min] | [32.84%] [13.17%] [26.99%] [23.01%] [3.99%]
2023-10-07 17:28:36 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [20/200] Loss:[0.3269] Train:[87.28] Val:[65.52] Biased Test:[77.06] Update Biased Test:[76.50] Best Biased Test:[79.68]| Unbiased Test:[32.06]  Update Unbiased Test:[36.30] Best Unbiased Test:[36.30]| epoch:[18] | Time:[5.56 min] | [32.51%] [14.32%] [29.43%] [22.47%] [1.26%]
2023-10-07 17:28:52 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [21/200] Loss:[0.3038] Train:[87.88] Val:[63.68] Biased Test:[73.98] Update Biased Test:[76.50] Best Biased Test:[79.68]| Unbiased Test:[34.58]  Update Unbiased Test:[36.30] Best Unbiased Test:[36.30]| epoch:[18] | Time:[5.83 min] | [35.81%] [13.19%] [30.11%] [19.31%] [1.58%]
2023-10-07 17:29:09 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [22/200] Loss:[0.3209] Train:[86.63] Val:[63.36] Biased Test:[76.85] Update Biased Test:[76.50] Best Biased Test:[79.68]| Unbiased Test:[30.51]  Update Unbiased Test:[36.30] Best Unbiased Test:[36.30]| epoch:[18] | Time:[6.11 min] | [32.70%] [15.63%] [34.99%] [15.39%] [1.28%]
2023-10-07 17:29:25 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [23/200] Loss:[0.2879] Train:[88.30] Val:[65.64] Biased Test:[74.36] Update Biased Test:[76.50] Best Biased Test:[79.68]| Unbiased Test:[34.78]  Update Unbiased Test:[36.30] Best Unbiased Test:[36.30]| epoch:[18] | Time:[6.39 min] | [36.51%] [14.20%] [32.06%] [17.22%] [0.00%]
2023-10-07 17:29:42 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [24/200] Loss:[0.2710] Train:[88.49] Val:[67.52] Biased Test:[78.40] Update Biased Test:[78.40] Best Biased Test:[79.68]| Unbiased Test:[37.63]  Update Unbiased Test:[37.63] Best Unbiased Test:[37.63]| epoch:[23] | Time:[6.66 min] | [35.74%] [15.68%] [29.23%] [18.28%] [1.07%]
2023-10-07 17:29:59 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [25/200] Loss:[0.2685] Train:[88.39] Val:[67.40] Biased Test:[78.24] Update Biased Test:[78.40] Best Biased Test:[79.68]| Unbiased Test:[36.01]  Update Unbiased Test:[37.63] Best Unbiased Test:[37.63]| epoch:[23] | Time:[6.94 min] | [36.45%] [14.95%] [29.60%] [17.94%] [1.06%]
2023-10-07 17:30:15 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [26/200] Loss:[0.2640] Train:[88.43] Val:[67.52] Biased Test:[76.43] Update Biased Test:[78.40] Best Biased Test:[79.68]| Unbiased Test:[36.55]  Update Unbiased Test:[37.63] Best Unbiased Test:[37.63]| epoch:[23] | Time:[7.22 min] | [35.04%] [14.36%] [30.07%] [19.17%] [1.36%]
2023-10-07 17:30:31 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [27/200] Loss:[0.2410] Train:[89.27] Val:[72.14] Biased Test:[78.00] Update Biased Test:[78.00] Best Biased Test:[79.68]| Unbiased Test:[42.45]  Update Unbiased Test:[42.45] Best Unbiased Test:[42.45]| epoch:[26] | Time:[7.49 min] | [37.77%] [13.70%] [27.38%] [19.05%] [2.10%]
2023-10-07 17:30:48 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [28/200] Loss:[0.2295] Train:[89.88] Val:[69.60] Biased Test:[79.12] Update Biased Test:[78.00] Best Biased Test:[79.68]| Unbiased Test:[39.39]  Update Unbiased Test:[42.45] Best Unbiased Test:[42.45]| epoch:[26] | Time:[7.76 min] | [36.74%] [14.28%] [28.19%] [17.85%] [2.94%]
2023-10-07 17:31:04 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [29/200] Loss:[0.2662] Train:[89.02] Val:[62.14] Biased Test:[72.60] Update Biased Test:[78.00] Best Biased Test:[79.68]| Unbiased Test:[31.49]  Update Unbiased Test:[42.45] Best Unbiased Test:[42.45]| epoch:[26] | Time:[8.04 min] | [37.42%] [14.02%] [29.87%] [16.18%] [2.52%]
2023-10-07 17:31:21 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [30/200] Loss:[0.2850] Train:[87.64] Val:[62.50] Biased Test:[72.27] Update Biased Test:[78.00] Best Biased Test:[79.68]| Unbiased Test:[33.20]  Update Unbiased Test:[42.45] Best Unbiased Test:[42.45]| epoch:[26] | Time:[8.31 min] | [37.86%] [18.68%] [27.25%] [14.92%] [1.29%]
2023-10-07 17:31:38 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [31/200] Loss:[0.2461] Train:[89.06] Val:[70.12] Biased Test:[76.55] Update Biased Test:[78.00] Best Biased Test:[79.68]| Unbiased Test:[41.69]  Update Unbiased Test:[42.45] Best Unbiased Test:[42.45]| epoch:[26] | Time:[8.59 min] | [36.69%] [18.14%] [30.05%] [15.03%] [0.09%]
2023-10-07 17:31:54 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [32/200] Loss:[0.2175] Train:[90.18] Val:[70.78] Biased Test:[79.37] Update Biased Test:[78.00] Best Biased Test:[79.68]| Unbiased Test:[39.84]  Update Unbiased Test:[42.45] Best Unbiased Test:[42.45]| epoch:[26] | Time:[8.86 min] | [37.56%] [18.49%] [26.31%] [15.47%] [2.18%]
2023-10-07 17:32:11 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [33/200] Loss:[0.2294] Train:[89.60] Val:[72.54] Biased Test:[81.66] Update Biased Test:[81.66] Best Biased Test:[81.66]| Unbiased Test:[43.10]  Update Unbiased Test:[43.10] Best Unbiased Test:[43.10]| epoch:[32] | Time:[9.14 min] | [37.54%] [20.57%] [22.56%] [16.33%] [3.00%]
2023-10-07 17:32:28 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [34/200] Loss:[0.2168] Train:[90.32] Val:[65.78] Biased Test:[68.70] Update Biased Test:[81.66] Best Biased Test:[81.66]| Unbiased Test:[37.17]  Update Unbiased Test:[43.10] Best Unbiased Test:[43.10]| epoch:[32] | Time:[9.42 min] | [37.69%] [22.09%] [24.03%] [14.16%] [2.03%]
2023-10-07 17:32:44 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [35/200] Loss:[0.2171] Train:[90.00] Val:[67.46] Biased Test:[74.84] Update Biased Test:[81.66] Best Biased Test:[81.66]| Unbiased Test:[36.60]  Update Unbiased Test:[43.10] Best Unbiased Test:[43.10]| epoch:[32] | Time:[9.70 min] | [37.46%] [19.19%] [25.22%] [14.79%] [3.35%]
2023-10-07 17:33:01 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [36/200] Loss:[0.1948] Train:[91.34] Val:[73.24] Biased Test:[82.29] Update Biased Test:[82.29] Best Biased Test:[82.29]| Unbiased Test:[43.77]  Update Unbiased Test:[43.77] Best Unbiased Test:[43.77]| epoch:[35] | Time:[9.97 min] | [38.49%] [19.81%] [24.71%] [15.46%] [1.53%]
2023-10-07 17:33:17 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [37/200] Loss:[0.2059] Train:[91.40] Val:[69.58] Biased Test:[75.96] Update Biased Test:[82.29] Best Biased Test:[82.29]| Unbiased Test:[41.54]  Update Unbiased Test:[43.77] Best Unbiased Test:[43.77]| epoch:[35] | Time:[10.25 min] | [40.48%] [20.74%] [24.27%] [13.41%] [1.09%]
2023-10-07 17:33:34 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [38/200] Loss:[0.2406] Train:[89.49] Val:[71.98] Biased Test:[77.80] Update Biased Test:[82.29] Best Biased Test:[82.29]| Unbiased Test:[44.43]  Update Unbiased Test:[43.77] Best Unbiased Test:[44.43]| epoch:[35] | Time:[10.52 min] | [38.85%] [22.09%] [24.90%] [12.13%] [2.03%]
2023-10-07 17:33:51 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [39/200] Loss:[0.1929] Train:[91.70] Val:[67.52] Biased Test:[69.61] Update Biased Test:[82.29] Best Biased Test:[82.29]| Unbiased Test:[40.96]  Update Unbiased Test:[43.77] Best Unbiased Test:[44.43]| epoch:[35] | Time:[10.80 min] | [38.86%] [21.82%] [21.75%] [15.45%] [2.12%]
2023-10-07 17:34:07 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [40/200] Loss:[0.2156] Train:[90.25] Val:[71.56] Biased Test:[78.16] Update Biased Test:[82.29] Best Biased Test:[82.29]| Unbiased Test:[44.40]  Update Unbiased Test:[43.77] Best Unbiased Test:[44.43]| epoch:[35] | Time:[11.08 min] | [38.20%] [21.15%] [24.00%] [14.03%] [2.63%]
2023-10-07 17:34:24 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [41/200] Loss:[0.1933] Train:[91.22] Val:[70.46] Biased Test:[76.82] Update Biased Test:[82.29] Best Biased Test:[82.29]| Unbiased Test:[42.41]  Update Unbiased Test:[43.77] Best Unbiased Test:[44.43]| epoch:[35] | Time:[11.35 min] | [37.95%] [22.11%] [24.67%] [12.76%] [2.51%]
2023-10-07 17:34:40 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [42/200] Loss:[0.2042] Train:[91.17] Val:[69.18] Biased Test:[77.86] Update Biased Test:[82.29] Best Biased Test:[82.29]| Unbiased Test:[41.18]  Update Unbiased Test:[43.77] Best Unbiased Test:[44.43]| epoch:[35] | Time:[11.63 min] | [39.08%] [22.35%] [24.31%] [13.25%] [1.01%]
2023-10-07 17:34:57 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [43/200] Loss:[0.2392] Train:[90.05] Val:[73.50] Biased Test:[80.61] Update Biased Test:[80.61] Best Biased Test:[82.29]| Unbiased Test:[47.10]  Update Unbiased Test:[47.10] Best Unbiased Test:[47.10]| epoch:[42] | Time:[11.90 min] | [41.80%] [25.57%] [23.22%] [9.26%] [0.16%]
2023-10-07 17:35:13 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [44/200] Loss:[0.1932] Train:[91.09] Val:[71.76] Biased Test:[80.29] Update Biased Test:[80.61] Best Biased Test:[82.29]| Unbiased Test:[42.84]  Update Unbiased Test:[47.10] Best Unbiased Test:[47.10]| epoch:[42] | Time:[12.18 min] | [39.33%] [22.81%] [23.12%] [13.63%] [1.11%]
2023-10-07 17:35:30 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [45/200] Loss:[0.1611] Train:[92.53] Val:[75.64] Biased Test:[82.91] Update Biased Test:[82.91] Best Biased Test:[82.91]| Unbiased Test:[46.59]  Update Unbiased Test:[46.59] Best Unbiased Test:[47.10]| epoch:[44] | Time:[12.46 min] | [38.65%] [22.37%] [24.74%] [13.24%] [0.99%]
2023-10-07 17:35:47 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [46/200] Loss:[0.1530] Train:[92.90] Val:[76.30] Biased Test:[82.51] Update Biased Test:[82.51] Best Biased Test:[82.91]| Unbiased Test:[50.90]  Update Unbiased Test:[50.90] Best Unbiased Test:[50.90]| epoch:[45] | Time:[12.73 min] | [39.38%] [22.00%] [24.00%] [13.46%] [1.17%]
2023-10-07 17:36:03 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [47/200] Loss:[0.1550] Train:[92.80] Val:[76.10] Biased Test:[83.31] Update Biased Test:[82.51] Best Biased Test:[83.31]| Unbiased Test:[48.84]  Update Unbiased Test:[50.90] Best Unbiased Test:[50.90]| epoch:[45] | Time:[13.01 min] | [39.89%] [22.38%] [24.66%] [11.97%] [1.10%]
2023-10-07 17:36:20 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [48/200] Loss:[0.1709] Train:[92.29] Val:[73.64] Biased Test:[76.44] Update Biased Test:[82.51] Best Biased Test:[83.31]| Unbiased Test:[46.56]  Update Unbiased Test:[50.90] Best Unbiased Test:[50.90]| epoch:[45] | Time:[13.28 min] | [39.97%] [21.37%] [24.26%] [12.01%] [2.39%]
2023-10-07 17:36:36 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [49/200] Loss:[0.2022] Train:[90.81] Val:[75.24] Biased Test:[80.42] Update Biased Test:[82.51] Best Biased Test:[83.31]| Unbiased Test:[47.90]  Update Unbiased Test:[50.90] Best Unbiased Test:[50.90]| epoch:[45] | Time:[13.56 min] | [39.22%] [21.03%] [24.24%] [13.23%] [2.28%]
2023-10-07 17:36:53 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [50/200] Loss:[0.1617] Train:[92.44] Val:[68.50] Biased Test:[77.30] Update Biased Test:[82.51] Best Biased Test:[83.31]| Unbiased Test:[41.24]  Update Unbiased Test:[50.90] Best Unbiased Test:[50.90]| epoch:[45] | Time:[13.84 min] | [38.76%] [22.31%] [26.08%] [11.77%] [1.07%]
2023-10-07 17:37:09 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [51/200] Loss:[0.1743] Train:[91.79] Val:[72.70] Biased Test:[78.06] Update Biased Test:[82.51] Best Biased Test:[83.31]| Unbiased Test:[45.85]  Update Unbiased Test:[50.90] Best Unbiased Test:[50.90]| epoch:[45] | Time:[14.11 min] | [39.95%] [22.38%] [25.90%] [11.18%] [0.60%]
2023-10-07 17:37:26 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [52/200] Loss:[0.1342] Train:[93.58] Val:[69.80] Biased Test:[72.45] Update Biased Test:[82.51] Best Biased Test:[83.31]| Unbiased Test:[43.18]  Update Unbiased Test:[50.90] Best Unbiased Test:[50.90]| epoch:[45] | Time:[14.39 min] | [39.56%] [21.18%] [25.09%] [11.95%] [2.22%]
2023-10-07 17:37:42 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [53/200] Loss:[0.1442] Train:[93.22] Val:[75.60] Biased Test:[81.03] Update Biased Test:[82.51] Best Biased Test:[83.31]| Unbiased Test:[48.84]  Update Unbiased Test:[50.90] Best Unbiased Test:[50.90]| epoch:[45] | Time:[14.66 min] | [39.50%] [21.32%] [23.98%] [12.81%] [2.39%]
2023-10-07 17:37:59 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [54/200] Loss:[0.1316] Train:[93.74] Val:[77.40] Biased Test:[81.25] Update Biased Test:[81.25] Best Biased Test:[83.31]| Unbiased Test:[51.74]  Update Unbiased Test:[51.74] Best Unbiased Test:[51.74]| epoch:[53] | Time:[14.93 min] | [38.83%] [20.27%] [26.03%] [12.81%] [2.06%]
2023-10-07 17:38:15 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [55/200] Loss:[0.1517] Train:[92.84] Val:[74.00] Biased Test:[81.13] Update Biased Test:[81.25] Best Biased Test:[83.31]| Unbiased Test:[45.57]  Update Unbiased Test:[51.74] Best Unbiased Test:[51.74]| epoch:[53] | Time:[15.21 min] | [39.39%] [21.71%] [24.44%] [12.80%] [1.66%]
2023-10-07 17:38:33 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [56/200] Loss:[0.1629] Train:[92.35] Val:[72.94] Biased Test:[81.01] Update Biased Test:[81.25] Best Biased Test:[83.31]| Unbiased Test:[46.54]  Update Unbiased Test:[51.74] Best Unbiased Test:[51.74]| epoch:[53] | Time:[15.50 min] | [39.15%] [22.91%] [24.91%] [12.00%] [1.03%]
2023-10-07 17:38:50 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [57/200] Loss:[0.1247] Train:[94.32] Val:[78.06] Biased Test:[81.79] Update Biased Test:[81.79] Best Biased Test:[83.31]| Unbiased Test:[51.72]  Update Unbiased Test:[51.72] Best Unbiased Test:[51.74]| epoch:[56] | Time:[15.78 min] | [39.72%] [20.94%] [25.39%] [12.24%] [1.72%]
2023-10-07 17:39:06 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [58/200] Loss:[0.1542] Train:[92.83] Val:[77.16] Biased Test:[82.90] Update Biased Test:[81.79] Best Biased Test:[83.31]| Unbiased Test:[50.60]  Update Unbiased Test:[51.72] Best Unbiased Test:[51.74]| epoch:[56] | Time:[16.06 min] | [40.12%] [19.50%] [26.24%] [12.59%] [1.55%]
2023-10-07 17:39:23 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [59/200] Loss:[0.1750] Train:[92.43] Val:[69.20] Biased Test:[73.50] Update Biased Test:[81.79] Best Biased Test:[83.31]| Unbiased Test:[42.78]  Update Unbiased Test:[51.72] Best Unbiased Test:[51.74]| epoch:[56] | Time:[16.33 min] | [39.27%] [23.37%] [24.73%] [12.01%] [0.62%]
2023-10-07 17:39:39 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [60/200] Loss:[0.2071] Train:[90.93] Val:[78.14] Biased Test:[83.81] Update Biased Test:[83.81] Best Biased Test:[83.81]| Unbiased Test:[51.87]  Update Unbiased Test:[51.87] Best Unbiased Test:[51.87]| epoch:[59] | Time:[16.61 min] | [40.61%] [24.35%] [22.90%] [12.03%] [0.11%]
2023-10-07 17:39:56 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [61/200] Loss:[0.1739] Train:[91.93] Val:[75.36] Biased Test:[82.42] Update Biased Test:[83.81] Best Biased Test:[83.81]| Unbiased Test:[50.70]  Update Unbiased Test:[51.87] Best Unbiased Test:[51.87]| epoch:[59] | Time:[16.88 min] | [41.60%] [21.59%] [26.04%] [10.69%] [0.08%]
2023-10-07 17:40:12 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [62/200] Loss:[0.1356] Train:[93.53] Val:[77.68] Biased Test:[83.77] Update Biased Test:[83.81] Best Biased Test:[83.81]| Unbiased Test:[51.75]  Update Unbiased Test:[51.87] Best Unbiased Test:[51.87]| epoch:[59] | Time:[17.16 min] | [38.40%] [19.14%] [26.00%] [14.25%] [2.20%]
2023-10-07 17:40:29 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [63/200] Loss:[0.1098] Train:[94.77] Val:[77.28] Biased Test:[83.44] Update Biased Test:[83.81] Best Biased Test:[83.81]| Unbiased Test:[51.73]  Update Unbiased Test:[51.87] Best Unbiased Test:[51.87]| epoch:[59] | Time:[17.43 min] | [40.31%] [20.91%] [25.58%] [11.82%] [1.38%]
2023-10-07 17:40:45 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [64/200] Loss:[0.1134] Train:[95.19] Val:[74.40] Biased Test:[79.51] Update Biased Test:[83.81] Best Biased Test:[83.81]| Unbiased Test:[46.49]  Update Unbiased Test:[51.87] Best Unbiased Test:[51.87]| epoch:[59] | Time:[17.70 min] | [39.58%] [17.98%] [28.10%] [11.81%] [2.53%]
2023-10-07 17:41:02 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [65/200] Loss:[0.1864] Train:[91.42] Val:[74.58] Biased Test:[80.49] Update Biased Test:[83.81] Best Biased Test:[83.81]| Unbiased Test:[46.52]  Update Unbiased Test:[51.87] Best Unbiased Test:[51.87]| epoch:[59] | Time:[17.98 min] | [40.19%] [22.53%] [25.10%] [11.78%] [0.39%]
