2023-10-06 10:57:50 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [1/200] Loss:[0.9850] Train:[70.17] Val:[36.16] Biased Test:[56.94] Update Biased Test:[56.94] Best Biased Test:[56.94]| Unbiased Test:[10.68]  Update Unbiased Test:[10.68] Best Unbiased Test:[10.68]| epoch:[0] | Time:[0.32 min] | [0.00%] [4.89%] [60.56%] [33.56%] [0.99%]
2023-10-06 11:01:35 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [14/200] Loss:[0.4695] Train:[85.00] Val:[49.82] Biased Test:[69.08] Update Biased Test:[73.77] Best Biased Test:[73.77]| Unbiased Test:[27.46]  Update Unbiased Test:[20.85] Best Unbiased Test:[27.46]| epoch:[9] | Time:[4.08 min] | [3.15%] [16.62%] [27.23%] [45.36%] [7.65%]
2023-10-06 11:01:53 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [15/200] Loss:[0.4189] Train:[85.51] Val:[44.80] Biased Test:[61.65] Update Biased Test:[73.77] Best Biased Test:[73.77]| Unbiased Test:[28.81]  Update Unbiased Test:[20.85] Best Unbiased Test:[28.81]| epoch:[9] | Time:[4.36 min] | [8.78%] [6.16%] [30.43%] [45.02%] [9.61%]
2023-10-06 11:02:10 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [16/200] Loss:[0.3463] Train:[87.32] Val:[60.60] Biased Test:[76.93] Update Biased Test:[76.93] Best Biased Test:[76.93]| Unbiased Test:[44.70]  Update Unbiased Test:[44.70] Best Unbiased Test:[44.70]| epoch:[15] | Time:[4.65 min] | [9.64%] [9.53%] [26.66%] [43.30%] [10.87%]
2023-10-06 11:02:27 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [17/200] Loss:[0.2861] Train:[89.17] Val:[58.00] Biased Test:[69.74] Update Biased Test:[76.93] Best Biased Test:[76.93]| Unbiased Test:[43.56]  Update Unbiased Test:[44.70] Best Unbiased Test:[44.70]| epoch:[15] | Time:[4.94 min] | [10.37%] [10.92%] [23.45%] [44.23%] [11.04%]
2023-10-06 11:02:44 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [18/200] Loss:[0.2736] Train:[89.33] Val:[63.74] Biased Test:[74.20] Update Biased Test:[74.20] Best Biased Test:[76.93]| Unbiased Test:[51.42]  Update Unbiased Test:[51.42] Best Unbiased Test:[51.42]| epoch:[17] | Time:[5.22 min] | [10.89%] [5.31%] [28.26%] [44.81%] [10.73%]
2023-10-06 11:03:02 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [19/200] Loss:[0.2688] Train:[89.29] Val:[64.06] Biased Test:[75.13] Update Biased Test:[75.13] Best Biased Test:[76.93]| Unbiased Test:[50.87]  Update Unbiased Test:[50.87] Best Unbiased Test:[51.42]| epoch:[18] | Time:[5.51 min] | [11.07%] [5.23%] [28.08%] [45.05%] [10.58%]
2023-10-06 11:03:19 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [20/200] Loss:[0.2435] Train:[90.00] Val:[66.52] Biased Test:[78.43] Update Biased Test:[78.43] Best Biased Test:[78.43]| Unbiased Test:[55.01]  Update Unbiased Test:[55.01] Best Unbiased Test:[55.01]| epoch:[19] | Time:[5.80 min] | [11.11%] [2.54%] [29.42%] [44.02%] [12.91%]
2023-10-06 11:03:36 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [21/200] Loss:[0.2159] Train:[91.47] Val:[68.02] Biased Test:[79.63] Update Biased Test:[79.63] Best Biased Test:[79.63]| Unbiased Test:[56.59]  Update Unbiased Test:[56.59] Best Unbiased Test:[56.59]| epoch:[20] | Time:[6.08 min] | [10.97%] [2.72%] [29.95%] [39.98%] [16.37%]
2023-10-06 11:03:53 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [22/200] Loss:[0.2320] Train:[90.38] Val:[69.32] Biased Test:[81.02] Update Biased Test:[81.02] Best Biased Test:[81.02]| Unbiased Test:[57.58]  Update Unbiased Test:[57.58] Best Unbiased Test:[57.58]| epoch:[21] | Time:[6.37 min] | [10.42%] [3.32%] [28.76%] [43.02%] [14.47%]
2023-10-06 11:04:10 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [23/200] Loss:[0.2098] Train:[90.95] Val:[59.56] Biased Test:[71.76] Update Biased Test:[81.02] Best Biased Test:[81.02]| Unbiased Test:[46.77]  Update Unbiased Test:[57.58] Best Unbiased Test:[57.58]| epoch:[21] | Time:[6.66 min] | [10.94%] [1.58%] [29.55%] [43.01%] [14.91%]
2023-10-06 11:04:28 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [24/200] Loss:[0.2019] Train:[92.39] Val:[35.74] Biased Test:[46.83] Update Biased Test:[81.02] Best Biased Test:[81.02]| Unbiased Test:[28.64]  Update Unbiased Test:[57.58] Best Unbiased Test:[57.58]| epoch:[21] | Time:[6.95 min] | [10.81%] [6.91%] [25.73%] [43.30%] [13.25%]
2023-10-06 11:04:45 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [25/200] Loss:[0.2071] Train:[91.07] Val:[69.38] Biased Test:[81.20] Update Biased Test:[81.20] Best Biased Test:[81.20]| Unbiased Test:[57.67]  Update Unbiased Test:[57.67] Best Unbiased Test:[57.67]| epoch:[24] | Time:[7.23 min] | [10.98%] [5.35%] [28.26%] [44.07%] [11.35%]
2023-10-06 11:05:02 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [26/200] Loss:[0.1600] Train:[93.27] Val:[72.20] Biased Test:[82.24] Update Biased Test:[82.24] Best Biased Test:[82.24]| Unbiased Test:[62.52]  Update Unbiased Test:[62.52] Best Unbiased Test:[62.52]| epoch:[25] | Time:[7.52 min] | [11.59%] [0.72%] [31.10%] [44.21%] [12.38%]
2023-10-06 11:05:19 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [27/200] Loss:[0.1627] Train:[93.47] Val:[58.98] Biased Test:[70.19] Update Biased Test:[82.24] Best Biased Test:[82.24]| Unbiased Test:[47.98]  Update Unbiased Test:[62.52] Best Unbiased Test:[62.52]| epoch:[25] | Time:[7.80 min] | [11.56%] [5.59%] [26.96%] [44.61%] [11.27%]
2023-10-06 11:05:36 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [28/200] Loss:[0.1654] Train:[93.01] Val:[71.86] Biased Test:[79.69] Update Biased Test:[82.24] Best Biased Test:[82.24]| Unbiased Test:[64.67]  Update Unbiased Test:[62.52] Best Unbiased Test:[64.67]| epoch:[25] | Time:[8.09 min] | [11.19%] [1.68%] [30.23%] [46.54%] [10.37%]
2023-10-06 11:05:54 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [29/200] Loss:[0.1503] Train:[93.71] Val:[67.86] Biased Test:[79.49] Update Biased Test:[82.24] Best Biased Test:[82.24]| Unbiased Test:[56.59]  Update Unbiased Test:[62.52] Best Unbiased Test:[64.67]| epoch:[25] | Time:[8.38 min] | [11.31%] [2.23%] [29.60%] [43.35%] [13.51%]
2023-10-06 11:06:11 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [30/200] Loss:[0.1471] Train:[93.26] Val:[70.12] Biased Test:[79.93] Update Biased Test:[82.24] Best Biased Test:[82.24]| Unbiased Test:[60.61]  Update Unbiased Test:[62.52] Best Unbiased Test:[64.67]| epoch:[25] | Time:[8.67 min] | [11.17%] [5.84%] [25.84%] [42.11%] [15.04%]
2023-10-06 11:06:28 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [31/200] Loss:[0.1171] Train:[94.86] Val:[76.30] Biased Test:[83.30] Update Biased Test:[83.30] Best Biased Test:[83.30]| Unbiased Test:[69.51]  Update Unbiased Test:[69.51] Best Unbiased Test:[69.51]| epoch:[30] | Time:[8.95 min] | [11.44%] [1.60%] [29.18%] [35.74%] [22.04%]
2023-10-06 11:06:46 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [32/200] Loss:[0.1081] Train:[94.99] Val:[77.36] Biased Test:[83.76] Update Biased Test:[83.76] Best Biased Test:[83.76]| Unbiased Test:[69.79]  Update Unbiased Test:[69.79] Best Unbiased Test:[69.79]| epoch:[31] | Time:[9.24 min] | [11.11%] [1.32%] [29.90%] [28.69%] [28.97%]
2023-10-06 11:07:03 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [33/200] Loss:[0.1210] Train:[94.60] Val:[80.56] Biased Test:[87.12] Update Biased Test:[87.12] Best Biased Test:[87.12]| Unbiased Test:[74.36]  Update Unbiased Test:[74.36] Best Unbiased Test:[74.36]| epoch:[32] | Time:[9.53 min] | [10.70%] [3.00%] [28.96%] [31.91%] [25.42%]
2023-10-06 11:07:20 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [34/200] Loss:[0.0975] Train:[95.60] Val:[80.16] Biased Test:[85.81] Update Biased Test:[87.12] Best Biased Test:[87.12]| Unbiased Test:[75.10]  Update Unbiased Test:[74.36] Best Unbiased Test:[75.10]| epoch:[32] | Time:[9.82 min] | [11.06%] [1.78%] [29.82%] [33.57%] [23.77%]
2023-10-06 11:07:37 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [35/200] Loss:[0.0959] Train:[95.42] Val:[76.18] Biased Test:[84.68] Update Biased Test:[87.12] Best Biased Test:[87.12]| Unbiased Test:[67.02]  Update Unbiased Test:[74.36] Best Unbiased Test:[75.10]| epoch:[32] | Time:[10.10 min] | [10.86%] [2.40%] [28.94%] [31.60%] [26.20%]
2023-10-06 11:07:55 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [36/200] Loss:[0.0872] Train:[96.24] Val:[70.12] Biased Test:[80.63] Update Biased Test:[87.12] Best Biased Test:[87.12]| Unbiased Test:[59.78]  Update Unbiased Test:[74.36] Best Unbiased Test:[75.10]| epoch:[32] | Time:[10.39 min] | [11.07%] [1.81%] [29.97%] [31.08%] [26.07%]
2023-10-06 11:08:12 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [37/200] Loss:[0.1247] Train:[94.13] Val:[54.52] Biased Test:[65.96] Update Biased Test:[87.12] Best Biased Test:[87.12]| Unbiased Test:[39.53]  Update Unbiased Test:[74.36] Best Unbiased Test:[75.10]| epoch:[32] | Time:[10.68 min] | [10.67%] [2.88%] [29.13%] [41.06%] [16.26%]
2023-10-06 11:08:29 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [38/200] Loss:[0.1057] Train:[95.07] Val:[46.76] Biased Test:[59.11] Update Biased Test:[87.12] Best Biased Test:[87.12]| Unbiased Test:[38.99]  Update Unbiased Test:[74.36] Best Unbiased Test:[75.10]| epoch:[32] | Time:[10.97 min] | [11.27%] [4.13%] [25.90%] [42.49%] [16.21%]
2023-10-06 11:08:46 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [39/200] Loss:[0.1207] Train:[94.22] Val:[79.70] Biased Test:[86.42] Update Biased Test:[87.12] Best Biased Test:[87.12]| Unbiased Test:[73.11]  Update Unbiased Test:[74.36] Best Unbiased Test:[75.10]| epoch:[32] | Time:[11.25 min] | [11.17%] [3.00%] [27.04%] [41.56%] [17.22%]
2023-10-06 11:09:03 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [40/200] Loss:[0.0945] Train:[95.45] Val:[79.66] Biased Test:[85.51] Update Biased Test:[87.12] Best Biased Test:[87.12]| Unbiased Test:[74.85]  Update Unbiased Test:[74.36] Best Unbiased Test:[75.10]| epoch:[32] | Time:[11.54 min] | [11.08%] [1.63%] [28.94%] [40.86%] [17.49%]
2023-10-06 11:09:21 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [41/200] Loss:[0.0840] Train:[96.40] Val:[59.60] Biased Test:[70.17] Update Biased Test:[87.12] Best Biased Test:[87.12]| Unbiased Test:[48.37]  Update Unbiased Test:[74.36] Best Unbiased Test:[75.10]| epoch:[32] | Time:[11.83 min] | [11.41%] [1.31%] [28.42%] [37.61%] [21.25%]
2023-10-06 11:09:38 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [42/200] Loss:[0.1530] Train:[93.04] Val:[65.38] Biased Test:[76.78] Update Biased Test:[87.12] Best Biased Test:[87.12]| Unbiased Test:[52.79]  Update Unbiased Test:[74.36] Best Unbiased Test:[75.10]| epoch:[32] | Time:[12.12 min] | [10.20%] [2.66%] [29.27%] [30.92%] [26.95%]
2023-10-06 11:09:56 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [43/200] Loss:[0.1105] Train:[94.77] Val:[51.88] Biased Test:[62.73] Update Biased Test:[87.12] Best Biased Test:[87.12]| Unbiased Test:[40.53]  Update Unbiased Test:[74.36] Best Unbiased Test:[75.10]| epoch:[32] | Time:[12.41 min] | [11.51%] [1.46%] [30.15%] [27.12%] [29.76%]
2023-10-06 11:10:13 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [44/200] Loss:[0.0747] Train:[96.72] Val:[80.88] Biased Test:[85.71] Update Biased Test:[85.71] Best Biased Test:[87.12]| Unbiased Test:[75.92]  Update Unbiased Test:[75.92] Best Unbiased Test:[75.92]| epoch:[43] | Time:[12.69 min] | [11.30%] [1.62%] [28.59%] [30.17%] [28.31%]
2023-10-06 11:10:30 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [45/200] Loss:[0.0805] Train:[96.33] Val:[80.42] Biased Test:[84.98] Update Biased Test:[85.71] Best Biased Test:[87.12]| Unbiased Test:[76.40]  Update Unbiased Test:[75.92] Best Unbiased Test:[76.40]| epoch:[43] | Time:[12.98 min] | [11.15%] [2.01%] [28.66%] [32.59%] [25.59%]
2023-10-06 11:10:47 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [46/200] Loss:[0.0720] Train:[96.54] Val:[81.96] Biased Test:[87.30] Update Biased Test:[87.30] Best Biased Test:[87.30]| Unbiased Test:[77.98]  Update Unbiased Test:[77.98] Best Unbiased Test:[77.98]| epoch:[45] | Time:[13.26 min] | [10.94%] [1.96%] [28.45%] [35.40%] [23.24%]
2023-10-06 11:11:04 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [47/200] Loss:[0.0658] Train:[97.15] Val:[66.74] Biased Test:[78.56] Update Biased Test:[87.30] Best Biased Test:[87.30]| Unbiased Test:[56.02]  Update Unbiased Test:[77.98] Best Unbiased Test:[77.98]| epoch:[45] | Time:[13.54 min] | [10.94%] [1.85%] [28.71%] [32.64%] [25.87%]
2023-10-06 11:11:21 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [48/200] Loss:[0.1068] Train:[94.93] Val:[59.36] Biased Test:[67.82] Update Biased Test:[87.30] Best Biased Test:[87.30]| Unbiased Test:[50.77]  Update Unbiased Test:[77.98] Best Unbiased Test:[77.98]| epoch:[45] | Time:[13.83 min] | [10.07%] [2.37%] [28.17%] [25.50%] [33.89%]
2023-10-06 11:11:39 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [49/200] Loss:[0.0622] Train:[97.10] Val:[78.30] Biased Test:[84.00] Update Biased Test:[87.30] Best Biased Test:[87.30]| Unbiased Test:[71.36]  Update Unbiased Test:[77.98] Best Unbiased Test:[77.98]| epoch:[45] | Time:[14.13 min] | [11.10%] [1.90%] [27.60%] [25.63%] [33.77%]
2023-10-06 11:11:56 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [50/200] Loss:[0.0512] Train:[97.74] Val:[76.00] Biased Test:[83.79] Update Biased Test:[87.30] Best Biased Test:[87.30]| Unbiased Test:[67.18]  Update Unbiased Test:[77.98] Best Unbiased Test:[77.98]| epoch:[45] | Time:[14.42 min] | [10.49%] [2.06%] [27.86%] [23.56%] [36.03%]
2023-10-06 11:12:14 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [51/200] Loss:[0.0493] Train:[97.73] Val:[47.88] Biased Test:[59.43] Update Biased Test:[87.30] Best Biased Test:[87.30]| Unbiased Test:[40.05]  Update Unbiased Test:[77.98] Best Unbiased Test:[77.98]| epoch:[45] | Time:[14.70 min] | [10.76%] [2.14%] [27.71%] [24.16%] [35.23%]
2023-10-06 11:12:31 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [52/200] Loss:[0.0862] Train:[95.98] Val:[72.94] Biased Test:[79.95] Update Biased Test:[87.30] Best Biased Test:[87.30]| Unbiased Test:[65.85]  Update Unbiased Test:[77.98] Best Unbiased Test:[77.98]| epoch:[45] | Time:[14.99 min] | [10.44%] [2.24%] [28.92%] [36.59%] [21.80%]
2023-10-06 11:12:48 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [53/200] Loss:[0.1118] Train:[94.60] Val:[75.82] Biased Test:[83.39] Update Biased Test:[87.30] Best Biased Test:[87.30]| Unbiased Test:[70.18]  Update Unbiased Test:[77.98] Best Unbiased Test:[77.98]| epoch:[45] | Time:[15.28 min] | [11.04%] [2.12%] [30.15%] [32.03%] [24.65%]
2023-10-06 11:13:06 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [54/200] Loss:[0.0764] Train:[96.66] Val:[81.14] Biased Test:[86.33] Update Biased Test:[87.30] Best Biased Test:[87.30]| Unbiased Test:[76.86]  Update Unbiased Test:[77.98] Best Unbiased Test:[77.98]| epoch:[45] | Time:[15.57 min] | [11.42%] [1.58%] [28.72%] [13.20%] [45.08%]
2023-10-06 11:13:23 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [55/200] Loss:[0.0774] Train:[95.95] Val:[70.76] Biased Test:[80.55] Update Biased Test:[87.30] Best Biased Test:[87.30]| Unbiased Test:[62.01]  Update Unbiased Test:[77.98] Best Unbiased Test:[77.98]| epoch:[45] | Time:[15.86 min] | [10.48%] [3.30%] [27.95%] [30.44%] [27.83%]
2023-10-06 11:13:40 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [56/200] Loss:[0.0543] Train:[97.64] Val:[75.58] Biased Test:[82.54] Update Biased Test:[87.30] Best Biased Test:[87.30]| Unbiased Test:[69.91]  Update Unbiased Test:[77.98] Best Unbiased Test:[77.98]| epoch:[45] | Time:[16.14 min] | [10.96%] [2.18%] [27.66%] [18.93%] [40.27%]
2023-10-06 11:13:57 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [57/200] Loss:[0.1008] Train:[95.17] Val:[71.36] Biased Test:[76.92] Update Biased Test:[87.30] Best Biased Test:[87.30]| Unbiased Test:[62.51]  Update Unbiased Test:[77.98] Best Unbiased Test:[77.98]| epoch:[45] | Time:[16.43 min] | [10.15%] [3.50%] [29.61%] [28.54%] [28.20%]
2023-10-06 11:14:15 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [58/200] Loss:[0.0922] Train:[95.34] Val:[79.34] Biased Test:[85.66] Update Biased Test:[87.30] Best Biased Test:[87.30]| Unbiased Test:[74.39]  Update Unbiased Test:[77.98] Best Unbiased Test:[77.98]| epoch:[45] | Time:[16.72 min] | [10.61%] [2.87%] [29.50%] [28.23%] [28.78%]
2023-10-06 11:14:32 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [59/200] Loss:[0.0698] Train:[96.55] Val:[78.84] Biased Test:[85.64] Update Biased Test:[87.30] Best Biased Test:[87.30]| Unbiased Test:[73.82]  Update Unbiased Test:[77.98] Best Unbiased Test:[77.98]| epoch:[45] | Time:[17.01 min] | [10.27%] [3.31%] [29.17%] [22.33%] [34.92%]
2023-10-06 11:14:49 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [60/200] Loss:[0.0542] Train:[97.38] Val:[78.96] Biased Test:[83.69] Update Biased Test:[87.30] Best Biased Test:[87.30]| Unbiased Test:[73.80]  Update Unbiased Test:[77.98] Best Unbiased Test:[77.98]| epoch:[45] | Time:[17.30 min] | [10.25%] [3.14%] [29.79%] [28.65%] [28.17%]
2023-10-06 11:15:07 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [61/200] Loss:[0.0374] Train:[98.24] Val:[82.64] Biased Test:[87.10] Update Biased Test:[87.10] Best Biased Test:[87.30]| Unbiased Test:[79.51]  Update Unbiased Test:[79.51] Best Unbiased Test:[79.51]| epoch:[60] | Time:[17.59 min] | [10.14%] [3.21%] [28.87%] [21.15%] [36.63%]
2023-10-06 11:15:24 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [62/200] Loss:[0.0289] Train:[98.72] Val:[73.06] Biased Test:[81.41] Update Biased Test:[87.10] Best Biased Test:[87.30]| Unbiased Test:[66.38]  Update Unbiased Test:[79.51] Best Unbiased Test:[79.51]| epoch:[60] | Time:[17.88 min] | [9.72%] [3.29%] [29.16%] [18.10%] [39.73%]
2023-10-06 11:15:41 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [63/200] Loss:[0.0662] Train:[96.97] Val:[71.38] Biased Test:[81.09] Update Biased Test:[87.10] Best Biased Test:[87.30]| Unbiased Test:[62.13]  Update Unbiased Test:[79.51] Best Unbiased Test:[79.51]| epoch:[60] | Time:[18.16 min] | [9.44%] [3.41%] [28.86%] [17.24%] [41.05%]
2023-10-06 11:15:59 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [64/200] Loss:[0.0848] Train:[95.88] Val:[74.56] Biased Test:[82.23] Update Biased Test:[87.10] Best Biased Test:[87.30]| Unbiased Test:[67.85]  Update Unbiased Test:[79.51] Best Unbiased Test:[79.51]| epoch:[60] | Time:[18.45 min] | [10.03%] [3.20%] [29.01%] [17.83%] [39.93%]
2023-10-06 11:16:17 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [65/200] Loss:[0.0443] Train:[97.83] Val:[80.18] Biased Test:[85.06] Update Biased Test:[87.10] Best Biased Test:[87.30]| Unbiased Test:[75.11]  Update Unbiased Test:[79.51] Best Unbiased Test:[79.51]| epoch:[60] | Time:[18.75 min] | [10.61%] [3.18%] [26.67%] [14.48%] [45.06%]
