2023-11-28 16:29:35 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [1/200] Loss:[0.2954] Train:[64.30] Val:[19.04] Biased Test:[28.05] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[9.54]  Update Unbiased Test:[9.54] Best Unbiased Test:[9.54]| Unseen Test:[10.89]  Update Unseen Test:[10.89] Best Unseen Test:[10.89]| epoch:[0] | Time:[0.17 min] | [8.36%] [34.07%] [36.95%] [19.08%] [1.53%]
2023-11-28 16:32:15 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [20/200] Loss:[0.1331] Train:[1.49] Val:[10.28] Biased Test:[1.02] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[17.72]  Update Unbiased Test:[9.54] Best Unbiased Test:[20.20]| Unseen Test:[16.88]  Update Unseen Test:[10.89] Best Unseen Test:[16.88]| epoch:[0] | Time:[2.84 min] | [31.83%] [62.03%] [6.05%] [0.09%] [0.00%]
2023-11-28 16:32:23 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [21/200] Loss:[0.1140] Train:[2.29] Val:[6.96] Biased Test:[1.30] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[11.59]  Update Unbiased Test:[9.54] Best Unbiased Test:[20.20]| Unseen Test:[12.30]  Update Unseen Test:[10.89] Best Unseen Test:[16.88]| epoch:[0] | Time:[2.97 min] | [52.41%] [41.29%] [6.31%] [0.00%] [0.00%]
2023-11-28 16:32:31 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [22/200] Loss:[0.1309] Train:[1.55] Val:[7.76] Biased Test:[1.09] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[14.55]  Update Unbiased Test:[9.54] Best Unbiased Test:[20.20]| Unseen Test:[14.44]  Update Unseen Test:[10.89] Best Unseen Test:[16.88]| epoch:[0] | Time:[3.11 min] | [57.66%] [34.59%] [7.59%] [0.17%] [0.00%]
2023-11-28 16:32:39 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [23/200] Loss:[0.1121] Train:[2.48] Val:[7.98] Biased Test:[0.93] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[14.34]  Update Unbiased Test:[9.54] Best Unbiased Test:[20.20]| Unseen Test:[16.55]  Update Unseen Test:[10.89] Best Unseen Test:[16.88]| epoch:[0] | Time:[3.24 min] | [52.47%] [37.06%] [10.38%] [0.09%] [0.00%]
2023-11-28 16:32:47 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [24/200] Loss:[0.1120] Train:[1.31] Val:[11.98] Biased Test:[1.58] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[22.38]  Update Unbiased Test:[9.54] Best Unbiased Test:[22.38]| Unseen Test:[19.08]  Update Unseen Test:[10.89] Best Unseen Test:[19.08]| epoch:[0] | Time:[3.38 min] | [38.97%] [51.42%] [9.61%] [0.00%] [0.00%]
2023-11-28 16:32:55 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [25/200] Loss:[0.1471] Train:[4.38] Val:[12.64] Biased Test:[1.53] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[22.52]  Update Unbiased Test:[9.54] Best Unbiased Test:[22.52]| Unseen Test:[18.85]  Update Unseen Test:[10.89] Best Unseen Test:[19.08]| epoch:[0] | Time:[3.51 min] | [22.19%] [67.64%] [10.05%] [0.12%] [0.00%]
2023-11-28 16:33:03 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [26/200] Loss:[0.1023] Train:[4.26] Val:[10.94] Biased Test:[1.18] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[20.52]  Update Unbiased Test:[9.54] Best Unbiased Test:[22.52]| Unseen Test:[19.15]  Update Unseen Test:[10.89] Best Unseen Test:[19.15]| epoch:[0] | Time:[3.64 min] | [29.62%] [62.99%] [7.38%] [0.00%] [0.00%]
2023-11-28 16:33:11 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [27/200] Loss:[0.1040] Train:[1.58] Val:[10.96] Biased Test:[1.31] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[19.87]  Update Unbiased Test:[9.54] Best Unbiased Test:[22.52]| Unseen Test:[18.03]  Update Unseen Test:[10.89] Best Unseen Test:[19.15]| epoch:[0] | Time:[3.78 min] | [22.47%] [73.01%] [4.52%] [0.00%] [0.00%]
2023-11-28 16:33:19 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [28/200] Loss:[0.1222] Train:[9.03] Val:[12.56] Biased Test:[1.54] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[22.23]  Update Unbiased Test:[9.54] Best Unbiased Test:[22.52]| Unseen Test:[18.83]  Update Unseen Test:[10.89] Best Unseen Test:[19.15]| epoch:[0] | Time:[3.91 min] | [23.08%] [73.88%] [3.03%] [0.00%] [0.00%]
2023-11-28 16:33:28 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [29/200] Loss:[0.1114] Train:[9.02] Val:[9.76] Biased Test:[1.08] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[17.28]  Update Unbiased Test:[9.54] Best Unbiased Test:[22.52]| Unseen Test:[15.96]  Update Unseen Test:[10.89] Best Unseen Test:[19.15]| epoch:[0] | Time:[4.05 min] | [53.12%] [42.08%] [4.79%] [0.01%] [0.00%]
2023-11-28 16:33:36 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [30/200] Loss:[0.0942] Train:[1.73] Val:[12.34] Biased Test:[1.27] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[22.47]  Update Unbiased Test:[9.54] Best Unbiased Test:[22.52]| Unseen Test:[19.43]  Update Unseen Test:[10.89] Best Unseen Test:[19.43]| epoch:[0] | Time:[4.18 min] | [22.12%] [77.88%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:33:46 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [31/200] Loss:[0.0747] Train:[2.27] Val:[12.06] Biased Test:[1.54] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[22.29]  Update Unbiased Test:[9.54] Best Unbiased Test:[22.52]| Unseen Test:[18.35]  Update Unseen Test:[10.89] Best Unseen Test:[19.43]| epoch:[0] | Time:[4.35 min] | [27.89%] [72.11%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:33:54 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [32/200] Loss:[0.0909] Train:[2.27] Val:[15.58] Biased Test:[4.15] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[27.01]  Update Unbiased Test:[9.54] Best Unbiased Test:[27.01]| Unseen Test:[20.90]  Update Unseen Test:[10.89] Best Unseen Test:[20.90]| epoch:[0] | Time:[4.49 min] | [43.72%] [56.28%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:34:02 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [33/200] Loss:[0.0815] Train:[8.81] Val:[15.96] Biased Test:[2.65] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[28.46]  Update Unbiased Test:[9.54] Best Unbiased Test:[28.46]| Unseen Test:[21.15]  Update Unseen Test:[10.89] Best Unseen Test:[21.15]| epoch:[0] | Time:[4.62 min] | [33.39%] [66.61%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:34:10 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [34/200] Loss:[0.0734] Train:[3.44] Val:[15.96] Biased Test:[2.71] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[29.25]  Update Unbiased Test:[9.54] Best Unbiased Test:[29.25]| Unseen Test:[21.44]  Update Unseen Test:[10.89] Best Unseen Test:[21.44]| epoch:[0] | Time:[4.76 min] | [28.81%] [71.19%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:34:18 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [35/200] Loss:[0.0931] Train:[2.84] Val:[16.60] Biased Test:[2.12] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[29.46]  Update Unbiased Test:[9.54] Best Unbiased Test:[29.46]| Unseen Test:[23.96]  Update Unseen Test:[10.89] Best Unseen Test:[23.96]| epoch:[0] | Time:[4.89 min] | [31.73%] [68.27%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:34:26 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [36/200] Loss:[0.0824] Train:[7.20] Val:[14.70] Biased Test:[3.37] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[25.40]  Update Unbiased Test:[9.54] Best Unbiased Test:[29.46]| Unseen Test:[22.24]  Update Unseen Test:[10.89] Best Unseen Test:[23.96]| epoch:[0] | Time:[5.02 min] | [48.74%] [50.78%] [0.48%] [0.00%] [0.00%]
2023-11-28 16:34:34 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [37/200] Loss:[0.0894] Train:[6.37] Val:[17.18] Biased Test:[2.64] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[30.78]  Update Unbiased Test:[9.54] Best Unbiased Test:[30.78]| Unseen Test:[26.04]  Update Unseen Test:[10.89] Best Unseen Test:[26.04]| epoch:[0] | Time:[5.15 min] | [31.42%] [68.58%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:34:43 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [38/200] Loss:[0.0763] Train:[2.77] Val:[16.38] Biased Test:[2.40] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[30.74]  Update Unbiased Test:[9.54] Best Unbiased Test:[30.78]| Unseen Test:[24.71]  Update Unseen Test:[10.89] Best Unseen Test:[26.04]| epoch:[0] | Time:[5.30 min] | [36.57%] [63.43%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:34:51 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [39/200] Loss:[0.0764] Train:[2.71] Val:[16.90] Biased Test:[2.10] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[31.29]  Update Unbiased Test:[9.54] Best Unbiased Test:[31.29]| Unseen Test:[24.14]  Update Unseen Test:[10.89] Best Unseen Test:[26.04]| epoch:[0] | Time:[5.44 min] | [22.60%] [76.95%] [0.46%] [0.00%] [0.00%]
2023-11-28 16:34:59 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [40/200] Loss:[0.0730] Train:[6.68] Val:[17.04] Biased Test:[2.20] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[31.67]  Update Unbiased Test:[9.54] Best Unbiased Test:[31.67]| Unseen Test:[27.01]  Update Unseen Test:[10.89] Best Unseen Test:[27.01]| epoch:[0] | Time:[5.58 min] | [22.27%] [76.84%] [0.89%] [0.00%] [0.00%]
2023-11-28 16:35:08 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [41/200] Loss:[0.0733] Train:[3.32] Val:[18.60] Biased Test:[3.27] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[34.68]  Update Unbiased Test:[9.54] Best Unbiased Test:[34.68]| Unseen Test:[26.20]  Update Unseen Test:[10.89] Best Unseen Test:[27.01]| epoch:[0] | Time:[5.71 min] | [21.96%] [78.04%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:35:16 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [42/200] Loss:[0.0728] Train:[12.89] Val:[15.98] Biased Test:[3.37] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[29.31]  Update Unbiased Test:[9.54] Best Unbiased Test:[34.68]| Unseen Test:[25.13]  Update Unseen Test:[10.89] Best Unseen Test:[27.01]| epoch:[0] | Time:[5.85 min] | [63.83%] [36.17%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:35:24 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [43/200] Loss:[0.0750] Train:[4.32] Val:[18.16] Biased Test:[2.70] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[33.13]  Update Unbiased Test:[9.54] Best Unbiased Test:[34.68]| Unseen Test:[27.42]  Update Unseen Test:[10.89] Best Unseen Test:[27.42]| epoch:[0] | Time:[5.98 min] | [64.50%] [35.50%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:35:31 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [44/200] Loss:[0.0723] Train:[6.25] Val:[18.54] Biased Test:[4.70] Update Biased Test:[28.05] Best Biased Test:[28.05]| Unbiased Test:[32.67]  Update Unbiased Test:[9.54] Best Unbiased Test:[34.68]| Unseen Test:[26.33]  Update Unseen Test:[10.89] Best Unseen Test:[27.42]| epoch:[0] | Time:[6.11 min] | [63.21%] [36.79%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:35:40 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [45/200] Loss:[0.0705] Train:[11.47] Val:[23.10] Biased Test:[14.17] Update Biased Test:[14.17] Best Biased Test:[28.05]| Unbiased Test:[32.64]  Update Unbiased Test:[32.64] Best Unbiased Test:[34.68]| Unseen Test:[28.16]  Update Unseen Test:[28.16] Best Unseen Test:[28.16]| epoch:[44] | Time:[6.25 min] | [65.73%] [34.27%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:35:48 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [46/200] Loss:[0.0693] Train:[11.33] Val:[21.78] Biased Test:[9.97] Update Biased Test:[14.17] Best Biased Test:[28.05]| Unbiased Test:[35.10]  Update Unbiased Test:[32.64] Best Unbiased Test:[35.10]| Unseen Test:[31.59]  Update Unseen Test:[28.16] Best Unseen Test:[31.59]| epoch:[44] | Time:[6.39 min] | [66.70%] [33.30%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:35:57 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [47/200] Loss:[0.0652] Train:[7.55] Val:[16.20] Biased Test:[4.09] Update Biased Test:[14.17] Best Biased Test:[28.05]| Unbiased Test:[27.72]  Update Unbiased Test:[32.64] Best Unbiased Test:[35.10]| Unseen Test:[27.11]  Update Unseen Test:[28.16] Best Unseen Test:[31.59]| epoch:[44] | Time:[6.53 min] | [66.54%] [33.46%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:36:05 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [48/200] Loss:[0.0590] Train:[10.45] Val:[23.28] Biased Test:[12.52] Update Biased Test:[12.52] Best Biased Test:[28.05]| Unbiased Test:[36.60]  Update Unbiased Test:[36.60] Best Unbiased Test:[36.60]| Unseen Test:[32.90]  Update Unseen Test:[32.90] Best Unseen Test:[32.90]| epoch:[47] | Time:[6.66 min] | [64.20%] [35.80%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:36:13 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [49/200] Loss:[0.0642] Train:[8.50] Val:[21.28] Biased Test:[6.78] Update Biased Test:[12.52] Best Biased Test:[28.05]| Unbiased Test:[35.95]  Update Unbiased Test:[36.60] Best Unbiased Test:[36.60]| Unseen Test:[31.10]  Update Unseen Test:[32.90] Best Unseen Test:[32.90]| epoch:[47] | Time:[6.80 min] | [64.90%] [35.10%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:36:21 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [50/200] Loss:[0.0641] Train:[8.93] Val:[21.06] Biased Test:[5.88] Update Biased Test:[12.52] Best Biased Test:[28.05]| Unbiased Test:[35.93]  Update Unbiased Test:[36.60] Best Unbiased Test:[36.60]| Unseen Test:[33.13]  Update Unseen Test:[32.90] Best Unseen Test:[33.13]| epoch:[47] | Time:[6.93 min] | [65.90%] [34.10%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:36:29 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [51/200] Loss:[0.0921] Train:[13.38] Val:[24.00] Biased Test:[14.39] Update Biased Test:[14.39] Best Biased Test:[28.05]| Unbiased Test:[34.10]  Update Unbiased Test:[34.10] Best Unbiased Test:[36.60]| Unseen Test:[30.25]  Update Unseen Test:[30.25] Best Unseen Test:[33.13]| epoch:[50] | Time:[7.06 min] | [65.86%] [34.14%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:36:37 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [52/200] Loss:[0.0758] Train:[17.05] Val:[22.18] Biased Test:[10.50] Update Biased Test:[14.39] Best Biased Test:[28.05]| Unbiased Test:[33.43]  Update Unbiased Test:[34.10] Best Unbiased Test:[36.60]| Unseen Test:[31.50]  Update Unseen Test:[30.25] Best Unseen Test:[33.13]| epoch:[50] | Time:[7.19 min] | [62.32%] [37.68%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:36:45 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [53/200] Loss:[0.0722] Train:[13.21] Val:[23.42] Biased Test:[9.71] Update Biased Test:[14.39] Best Biased Test:[28.05]| Unbiased Test:[37.15]  Update Unbiased Test:[34.10] Best Unbiased Test:[37.15]| Unseen Test:[33.80]  Update Unseen Test:[30.25] Best Unseen Test:[33.80]| epoch:[50] | Time:[7.33 min] | [61.76%] [38.24%] [0.00%] [0.00%] [0.00%]
2023-11-28 16:36:53 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [54/200] Loss:[0.0720] Train:[10.08] Val:[20.26] Biased Test:[6.10] Update Biased Test:[14.39] Best Biased Test:[28.05]| Unbiased Test:[34.35]  Update Unbiased Test:[34.10] Best Unbiased Test:[37.15]| Unseen Test:[28.66]  Update Unseen Test:[30.25] Best Unseen Test:[33.80]| epoch:[50] | Time:[7.47 min] | [27.57%] [72.43%] [0.00%] [0.00%] [0.00%]
