2023-11-28 20:06:32 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [1/200] Loss:[0.5882] Train:[81.07] Val:[39.68] Biased Test:[63.30] Update Biased Test:[63.30] Best Biased Test:[63.30]| Unbiased Test:[14.68]  Update Unbiased Test:[14.68] Best Unbiased Test:[14.68]| Unseen Test:[16.80]  Update Unseen Test:[16.80] Best Unseen Test:[16.80]| epoch:[0] | Time:[0.14 min] | [0.04%] [3.43%] [76.29%] [15.70%] [4.54%]
2023-11-28 20:08:29 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [15/200] Loss:[0.1733] Train:[93.36] Val:[69.37] Biased Test:[90.91] Update Biased Test:[91.59] Best Biased Test:[92.18]| Unbiased Test:[47.43]  Update Unbiased Test:[51.18] Best Unbiased Test:[51.18]| Unseen Test:[45.22]  Update Unseen Test:[49.72] Best Unseen Test:[49.72]| epoch:[13] | Time:[2.09 min] | [11.16%] [11.43%] [29.62%] [39.41%] [8.37%]
2023-11-28 20:08:38 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [16/200] Loss:[0.1589] Train:[94.01] Val:[70.97] Biased Test:[93.19] Update Biased Test:[91.59] Best Biased Test:[93.19]| Unbiased Test:[48.48]  Update Unbiased Test:[51.18] Best Unbiased Test:[51.18]| Unseen Test:[49.73]  Update Unseen Test:[49.72] Best Unseen Test:[49.73]| epoch:[13] | Time:[2.22 min] | [11.81%] [11.06%] [26.92%] [39.54%] [10.68%]
2023-11-28 20:08:46 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [17/200] Loss:[0.1594] Train:[93.72] Val:[70.72] Biased Test:[92.95] Update Biased Test:[91.59] Best Biased Test:[93.19]| Unbiased Test:[48.16]  Update Unbiased Test:[51.18] Best Unbiased Test:[51.18]| Unseen Test:[49.42]  Update Unseen Test:[49.72] Best Unseen Test:[49.73]| epoch:[13] | Time:[2.36 min] | [11.79%] [11.08%] [25.31%] [43.32%] [8.50%]
2023-11-28 20:08:53 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [18/200] Loss:[0.1561] Train:[93.95] Val:[71.16] Biased Test:[93.37] Update Biased Test:[93.37] Best Biased Test:[93.37]| Unbiased Test:[49.93]  Update Unbiased Test:[49.93] Best Unbiased Test:[51.18]| Unseen Test:[51.47]  Update Unseen Test:[51.47] Best Unseen Test:[51.47]| epoch:[17] | Time:[2.49 min] | [11.64%] [11.86%] [27.81%] [38.30%] [10.39%]
2023-11-28 20:09:01 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [19/200] Loss:[0.1448] Train:[94.18] Val:[71.76] Biased Test:[92.83] Update Biased Test:[92.83] Best Biased Test:[93.37]| Unbiased Test:[51.34]  Update Unbiased Test:[51.34] Best Unbiased Test:[51.34]| Unseen Test:[49.13]  Update Unseen Test:[49.13] Best Unseen Test:[51.47]| epoch:[18] | Time:[2.62 min] | [14.87%] [11.30%] [24.20%] [38.59%] [11.04%]
2023-11-28 20:09:09 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [20/200] Loss:[0.1414] Train:[94.11] Val:[69.07] Biased Test:[87.15] Update Biased Test:[92.83] Best Biased Test:[93.37]| Unbiased Test:[49.47]  Update Unbiased Test:[51.34] Best Unbiased Test:[51.34]| Unseen Test:[52.68]  Update Unseen Test:[49.13] Best Unseen Test:[52.68]| epoch:[18] | Time:[2.75 min] | [14.24%] [11.95%] [29.94%] [31.91%] [11.95%]
2023-11-28 20:09:17 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [21/200] Loss:[0.1466] Train:[94.17] Val:[71.92] Biased Test:[92.28] Update Biased Test:[92.28] Best Biased Test:[93.37]| Unbiased Test:[50.34]  Update Unbiased Test:[50.34] Best Unbiased Test:[51.34]| Unseen Test:[47.57]  Update Unseen Test:[47.57] Best Unseen Test:[52.68]| epoch:[20] | Time:[2.88 min] | [12.30%] [12.00%] [26.02%] [38.16%] [11.53%]
2023-11-28 20:09:24 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [22/200] Loss:[0.1704] Train:[93.81] Val:[66.57] Biased Test:[85.81] Update Biased Test:[92.28] Best Biased Test:[93.37]| Unbiased Test:[47.26]  Update Unbiased Test:[50.34] Best Unbiased Test:[51.34]| Unseen Test:[45.02]  Update Unseen Test:[47.57] Best Unseen Test:[52.68]| epoch:[20] | Time:[3.00 min] | [12.35%] [11.79%] [22.14%] [41.42%] [12.29%]
2023-11-28 20:09:33 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [23/200] Loss:[0.1657] Train:[93.68] Val:[71.97] Biased Test:[93.36] Update Biased Test:[93.36] Best Biased Test:[93.37]| Unbiased Test:[51.16]  Update Unbiased Test:[51.16] Best Unbiased Test:[51.34]| Unseen Test:[51.99]  Update Unseen Test:[51.99] Best Unseen Test:[52.68]| epoch:[22] | Time:[3.14 min] | [11.34%] [10.11%] [37.19%] [31.50%] [9.86%]
2023-11-28 20:09:40 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [24/200] Loss:[0.1532] Train:[93.95] Val:[71.25] Biased Test:[90.65] Update Biased Test:[93.36] Best Biased Test:[93.37]| Unbiased Test:[52.03]  Update Unbiased Test:[51.16] Best Unbiased Test:[52.03]| Unseen Test:[50.96]  Update Unseen Test:[51.99] Best Unseen Test:[52.68]| epoch:[22] | Time:[3.27 min] | [14.74%] [11.43%] [32.46%] [29.91%] [11.46%]
2023-11-28 20:09:48 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [25/200] Loss:[0.1477] Train:[94.21] Val:[73.08] Biased Test:[91.65] Update Biased Test:[91.65] Best Biased Test:[93.37]| Unbiased Test:[55.11]  Update Unbiased Test:[55.11] Best Unbiased Test:[55.11]| Unseen Test:[56.47]  Update Unseen Test:[56.47] Best Unseen Test:[56.47]| epoch:[24] | Time:[3.40 min] | [12.83%] [10.28%] [32.91%] [33.58%] [10.39%]
2023-11-28 20:09:57 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [26/200] Loss:[0.1457] Train:[94.36] Val:[69.22] Biased Test:[88.82] Update Biased Test:[91.65] Best Biased Test:[93.37]| Unbiased Test:[49.70]  Update Unbiased Test:[55.11] Best Unbiased Test:[55.11]| Unseen Test:[44.57]  Update Unseen Test:[56.47] Best Unseen Test:[56.47]| epoch:[24] | Time:[3.54 min] | [13.71%] [9.84%] [34.71%] [31.82%] [9.92%]
2023-11-28 20:10:04 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [27/200] Loss:[0.1445] Train:[94.43] Val:[62.40] Biased Test:[77.54] Update Biased Test:[91.65] Best Biased Test:[93.37]| Unbiased Test:[45.80]  Update Unbiased Test:[55.11] Best Unbiased Test:[55.11]| Unseen Test:[43.95]  Update Unseen Test:[56.47] Best Unseen Test:[56.47]| epoch:[24] | Time:[3.67 min] | [14.49%] [9.04%] [30.69%] [35.08%] [10.69%]
2023-11-28 20:10:12 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [28/200] Loss:[0.1432] Train:[94.15] Val:[73.75] Biased Test:[92.96] Update Biased Test:[92.96] Best Biased Test:[93.37]| Unbiased Test:[54.36]  Update Unbiased Test:[54.36] Best Unbiased Test:[55.11]| Unseen Test:[50.86]  Update Unseen Test:[50.86] Best Unseen Test:[56.47]| epoch:[27] | Time:[3.79 min] | [14.53%] [10.39%] [33.25%] [30.37%] [11.47%]
2023-11-28 20:10:20 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [29/200] Loss:[0.1424] Train:[94.46] Val:[71.66] Biased Test:[92.99] Update Biased Test:[92.96] Best Biased Test:[93.37]| Unbiased Test:[51.13]  Update Unbiased Test:[54.36] Best Unbiased Test:[55.11]| Unseen Test:[51.11]  Update Unseen Test:[50.86] Best Unseen Test:[56.47]| epoch:[27] | Time:[3.92 min] | [15.17%] [9.77%] [33.47%] [31.00%] [10.60%]
2023-11-28 20:10:27 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [30/200] Loss:[0.1408] Train:[94.16] Val:[70.94] Biased Test:[92.31] Update Biased Test:[92.96] Best Biased Test:[93.37]| Unbiased Test:[49.20]  Update Unbiased Test:[54.36] Best Unbiased Test:[55.11]| Unseen Test:[49.89]  Update Unseen Test:[50.86] Best Unseen Test:[56.47]| epoch:[27] | Time:[4.05 min] | [14.42%] [9.25%] [34.42%] [32.09%] [9.82%]
2023-11-28 20:10:36 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [31/200] Loss:[0.1319] Train:[94.74] Val:[68.71] Biased Test:[90.54] Update Biased Test:[92.96] Best Biased Test:[93.37]| Unbiased Test:[46.11]  Update Unbiased Test:[54.36] Best Unbiased Test:[55.11]| Unseen Test:[42.13]  Update Unseen Test:[50.86] Best Unseen Test:[56.47]| epoch:[27] | Time:[4.19 min] | [15.78%] [9.54%] [35.19%] [30.16%] [9.34%]
2023-11-28 20:10:43 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [32/200] Loss:[0.1400] Train:[94.07] Val:[67.51] Biased Test:[91.14] Update Biased Test:[92.96] Best Biased Test:[93.37]| Unbiased Test:[43.53]  Update Unbiased Test:[54.36] Best Unbiased Test:[55.11]| Unseen Test:[41.81]  Update Unseen Test:[50.86] Best Unseen Test:[56.47]| epoch:[27] | Time:[4.32 min] | [14.92%] [9.71%] [29.70%] [33.22%] [12.45%]
2023-11-28 20:10:51 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [33/200] Loss:[0.1472] Train:[94.12] Val:[73.77] Biased Test:[93.36] Update Biased Test:[93.36] Best Biased Test:[93.37]| Unbiased Test:[53.78]  Update Unbiased Test:[53.78] Best Unbiased Test:[55.11]| Unseen Test:[57.39]  Update Unseen Test:[57.39] Best Unseen Test:[57.39]| epoch:[32] | Time:[4.45 min] | [15.37%] [9.22%] [33.75%] [30.93%] [10.73%]
2023-11-28 20:10:59 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [34/200] Loss:[0.1318] Train:[94.85] Val:[73.29] Biased Test:[93.79] Update Biased Test:[93.36] Best Biased Test:[93.79]| Unbiased Test:[53.56]  Update Unbiased Test:[53.78] Best Unbiased Test:[55.11]| Unseen Test:[52.55]  Update Unseen Test:[57.39] Best Unseen Test:[57.39]| epoch:[32] | Time:[4.57 min] | [15.49%] [9.27%] [39.30%] [27.85%] [8.09%]
2023-11-28 20:11:06 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [35/200] Loss:[0.1213] Train:[94.92] Val:[74.12] Biased Test:[93.72] Update Biased Test:[93.72] Best Biased Test:[93.79]| Unbiased Test:[53.96]  Update Unbiased Test:[53.96] Best Unbiased Test:[55.11]| Unseen Test:[54.96]  Update Unseen Test:[54.96] Best Unseen Test:[57.39]| epoch:[34] | Time:[4.70 min] | [16.71%] [9.11%] [36.96%] [27.41%] [9.80%]
2023-11-28 20:11:14 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [36/200] Loss:[0.1144] Train:[95.02] Val:[72.74] Biased Test:[93.65] Update Biased Test:[93.72] Best Biased Test:[93.79]| Unbiased Test:[52.40]  Update Unbiased Test:[53.96] Best Unbiased Test:[55.11]| Unseen Test:[53.06]  Update Unseen Test:[54.96] Best Unseen Test:[57.39]| epoch:[34] | Time:[4.82 min] | [15.98%] [9.74%] [37.60%] [26.40%] [10.28%]
2023-11-28 20:11:22 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [37/200] Loss:[0.1180] Train:[95.30] Val:[74.46] Biased Test:[91.86] Update Biased Test:[91.86] Best Biased Test:[93.79]| Unbiased Test:[57.08]  Update Unbiased Test:[57.08] Best Unbiased Test:[57.08]| Unseen Test:[59.04]  Update Unseen Test:[59.04] Best Unseen Test:[59.04]| epoch:[36] | Time:[4.96 min] | [15.78%] [9.55%] [35.30%] [29.43%] [9.94%]
2023-11-28 20:11:30 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [38/200] Loss:[0.1539] Train:[94.15] Val:[73.19] Biased Test:[93.23] Update Biased Test:[91.86] Best Biased Test:[93.79]| Unbiased Test:[53.22]  Update Unbiased Test:[57.08] Best Unbiased Test:[57.08]| Unseen Test:[49.65]  Update Unseen Test:[59.04] Best Unseen Test:[59.04]| epoch:[36] | Time:[5.10 min] | [21.86%] [7.53%] [38.40%] [20.78%] [11.44%]
2023-11-28 20:11:38 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [39/200] Loss:[0.1559] Train:[93.53] Val:[69.75] Biased Test:[90.45] Update Biased Test:[91.86] Best Biased Test:[93.79]| Unbiased Test:[48.57]  Update Unbiased Test:[57.08] Best Unbiased Test:[57.08]| Unseen Test:[48.63]  Update Unseen Test:[59.04] Best Unseen Test:[59.04]| epoch:[36] | Time:[5.23 min] | [22.64%] [8.90%] [46.80%] [12.80%] [8.87%]
2023-11-28 20:11:46 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [40/200] Loss:[0.1327] Train:[94.67] Val:[75.11] Biased Test:[93.48] Update Biased Test:[93.48] Best Biased Test:[93.79]| Unbiased Test:[56.39]  Update Unbiased Test:[56.39] Best Unbiased Test:[57.08]| Unseen Test:[58.95]  Update Unseen Test:[58.95] Best Unseen Test:[59.04]| epoch:[39] | Time:[5.37 min] | [22.66%] [7.54%] [47.47%] [14.45%] [7.88%]
2023-11-28 20:11:55 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [41/200] Loss:[0.1367] Train:[94.14] Val:[73.22] Biased Test:[93.81] Update Biased Test:[93.48] Best Biased Test:[93.81]| Unbiased Test:[52.96]  Update Unbiased Test:[56.39] Best Unbiased Test:[57.08]| Unseen Test:[49.18]  Update Unseen Test:[58.95] Best Unseen Test:[59.04]| epoch:[39] | Time:[5.50 min] | [21.36%] [7.78%] [45.69%] [17.41%] [7.76%]
2023-11-28 20:12:02 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [42/200] Loss:[0.1242] Train:[95.15] Val:[71.02] Biased Test:[88.69] Update Biased Test:[93.48] Best Biased Test:[93.81]| Unbiased Test:[53.77]  Update Unbiased Test:[56.39] Best Unbiased Test:[57.08]| Unseen Test:[54.91]  Update Unseen Test:[58.95] Best Unseen Test:[59.04]| epoch:[39] | Time:[5.63 min] | [19.84%] [9.72%] [41.12%] [21.77%] [7.55%]
2023-11-28 20:12:10 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [43/200] Loss:[0.1432] Train:[94.07] Val:[71.31] Biased Test:[89.08] Update Biased Test:[93.48] Best Biased Test:[93.81]| Unbiased Test:[53.41]  Update Unbiased Test:[56.39] Best Unbiased Test:[57.08]| Unseen Test:[52.45]  Update Unseen Test:[58.95] Best Unseen Test:[59.04]| epoch:[39] | Time:[5.76 min] | [17.75%] [10.13%] [38.83%] [24.65%] [8.65%]
2023-11-28 20:12:18 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [44/200] Loss:[0.1277] Train:[94.46] Val:[72.81] Biased Test:[91.45] Update Biased Test:[93.48] Best Biased Test:[93.81]| Unbiased Test:[54.03]  Update Unbiased Test:[56.39] Best Unbiased Test:[57.08]| Unseen Test:[49.74]  Update Unseen Test:[58.95] Best Unseen Test:[59.04]| epoch:[39] | Time:[5.89 min] | [17.52%] [10.94%] [42.04%] [19.79%] [9.72%]
2023-11-28 20:12:26 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [45/200] Loss:[0.1173] Train:[95.13] Val:[74.91] Biased Test:[94.06] Update Biased Test:[93.48] Best Biased Test:[94.06]| Unbiased Test:[55.50]  Update Unbiased Test:[56.39] Best Unbiased Test:[57.08]| Unseen Test:[57.33]  Update Unseen Test:[58.95] Best Unseen Test:[59.04]| epoch:[39] | Time:[6.02 min] | [16.98%] [11.50%] [43.53%] [18.51%] [9.48%]
2023-11-28 20:12:33 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [46/200] Loss:[0.1199] Train:[95.03] Val:[64.38] Biased Test:[84.02] Update Biased Test:[93.48] Best Biased Test:[94.06]| Unbiased Test:[44.85]  Update Unbiased Test:[56.39] Best Unbiased Test:[57.08]| Unseen Test:[41.91]  Update Unseen Test:[58.95] Best Unseen Test:[59.04]| epoch:[39] | Time:[6.15 min] | [19.71%] [8.94%] [42.84%] [17.81%] [10.70%]
2023-11-28 20:12:42 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [47/200] Loss:[0.1359] Train:[94.69] Val:[73.99] Biased Test:[93.43] Update Biased Test:[93.48] Best Biased Test:[94.06]| Unbiased Test:[54.12]  Update Unbiased Test:[56.39] Best Unbiased Test:[57.08]| Unseen Test:[54.96]  Update Unseen Test:[58.95] Best Unseen Test:[59.04]| epoch:[39] | Time:[6.29 min] | [19.96%] [11.74%] [42.53%] [15.65%] [10.11%]
2023-11-28 20:12:50 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [48/200] Loss:[0.1369] Train:[94.33] Val:[74.74] Biased Test:[93.91] Update Biased Test:[93.48] Best Biased Test:[94.06]| Unbiased Test:[56.00]  Update Unbiased Test:[56.39] Best Unbiased Test:[57.08]| Unseen Test:[55.38]  Update Unseen Test:[58.95] Best Unseen Test:[59.04]| epoch:[39] | Time:[6.42 min] | [18.26%] [10.95%] [47.41%] [16.23%] [7.15%]
2023-11-28 20:12:57 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [49/200] Loss:[0.1310] Train:[94.80] Val:[73.48] Biased Test:[93.25] Update Biased Test:[93.48] Best Biased Test:[94.06]| Unbiased Test:[53.19]  Update Unbiased Test:[56.39] Best Unbiased Test:[57.08]| Unseen Test:[53.26]  Update Unseen Test:[58.95] Best Unseen Test:[59.04]| epoch:[39] | Time:[6.55 min] | [19.03%] [9.69%] [46.68%] [17.43%] [7.17%]
2023-11-28 20:13:06 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [50/200] Loss:[0.1144] Train:[95.16] Val:[75.49] Biased Test:[91.64] Update Biased Test:[91.64] Best Biased Test:[94.06]| Unbiased Test:[58.61]  Update Unbiased Test:[58.61] Best Unbiased Test:[58.61]| Unseen Test:[60.67]  Update Unseen Test:[60.67] Best Unseen Test:[60.67]| epoch:[49] | Time:[6.69 min] | [18.84%] [9.34%] [45.28%] [18.49%] [8.05%]
2023-11-28 20:13:14 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [51/200] Loss:[0.1264] Train:[94.92] Val:[73.76] Biased Test:[92.19] Update Biased Test:[91.64] Best Biased Test:[94.06]| Unbiased Test:[54.48]  Update Unbiased Test:[58.61] Best Unbiased Test:[58.61]| Unseen Test:[55.50]  Update Unseen Test:[60.67] Best Unseen Test:[60.67]| epoch:[49] | Time:[6.82 min] | [16.63%] [11.24%] [46.20%] [17.37%] [8.56%]
2023-11-28 20:13:23 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [52/200] Loss:[0.1318] Train:[94.36] Val:[74.54] Biased Test:[93.95] Update Biased Test:[91.64] Best Biased Test:[94.06]| Unbiased Test:[54.88]  Update Unbiased Test:[58.61] Best Unbiased Test:[58.61]| Unseen Test:[52.95]  Update Unseen Test:[60.67] Best Unseen Test:[60.67]| epoch:[49] | Time:[6.98 min] | [17.55%] [9.67%] [53.17%] [12.75%] [6.87%]
2023-11-28 20:13:31 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [53/200] Loss:[0.1181] Train:[95.37] Val:[74.00] Biased Test:[93.49] Update Biased Test:[91.64] Best Biased Test:[94.06]| Unbiased Test:[54.12]  Update Unbiased Test:[58.61] Best Unbiased Test:[58.61]| Unseen Test:[55.28]  Update Unseen Test:[60.67] Best Unseen Test:[60.67]| epoch:[49] | Time:[7.12 min] | [17.92%] [9.89%] [49.98%] [14.57%] [7.64%]
2023-11-28 20:13:40 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [54/200] Loss:[0.1355] Train:[94.22] Val:[72.33] Biased Test:[93.37] Update Biased Test:[91.64] Best Biased Test:[94.06]| Unbiased Test:[50.96]  Update Unbiased Test:[58.61] Best Unbiased Test:[58.61]| Unseen Test:[53.31]  Update Unseen Test:[60.67] Best Unseen Test:[60.67]| epoch:[49] | Time:[7.25 min] | [23.20%] [14.46%] [41.00%] [11.23%] [10.11%]
