2023-11-28 22:06:53 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [1/200] Loss:[0.2685] Train:[71.88] Val:[27.68] Biased Test:[33.70] Update Biased Test:[33.70] Best Biased Test:[33.70]| Unbiased Test:[21.62]  Update Unbiased Test:[21.62] Best Unbiased Test:[21.62]| Unseen Test:[19.62]  Update Unseen Test:[19.62] Best Unseen Test:[19.62]| epoch:[0] | Time:[0.15 min] | [17.31%] [29.45%] [27.52%] [23.91%] [1.81%]
2023-11-28 22:08:34 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [12/200] Loss:[0.0459] Train:[18.35] Val:[30.80] Biased Test:[21.89] Update Biased Test:[34.71] Best Biased Test:[34.71]| Unbiased Test:[39.47]  Update Unbiased Test:[39.86] Best Unbiased Test:[44.55]| Unseen Test:[39.80]  Update Unseen Test:[40.04] Best Unseen Test:[46.19]| epoch:[5] | Time:[1.85 min] | [40.58%] [20.90%] [38.52%] [0.00%] [0.00%]
2023-11-28 22:08:43 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [13/200] Loss:[0.0568] Train:[23.84] Val:[38.61] Biased Test:[21.40] Update Biased Test:[21.40] Best Biased Test:[34.71]| Unbiased Test:[53.17]  Update Unbiased Test:[53.17] Best Unbiased Test:[53.17]| Unseen Test:[53.71]  Update Unseen Test:[53.71] Best Unseen Test:[53.71]| epoch:[12] | Time:[1.99 min] | [41.63%] [21.47%] [36.27%] [0.63%] [0.00%]
2023-11-28 22:08:52 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [14/200] Loss:[0.0535] Train:[19.08] Val:[37.89] Biased Test:[24.06] Update Biased Test:[21.40] Best Biased Test:[34.71]| Unbiased Test:[49.06]  Update Unbiased Test:[53.17] Best Unbiased Test:[53.17]| Unseen Test:[51.85]  Update Unseen Test:[53.71] Best Unseen Test:[53.71]| epoch:[12] | Time:[2.13 min] | [42.57%] [22.92%] [34.50%] [0.01%] [0.00%]
2023-11-28 22:09:00 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [15/200] Loss:[0.0626] Train:[30.46] Val:[35.70] Biased Test:[22.75] Update Biased Test:[21.40] Best Biased Test:[34.71]| Unbiased Test:[46.71]  Update Unbiased Test:[53.17] Best Unbiased Test:[53.17]| Unseen Test:[47.01]  Update Unseen Test:[53.71] Best Unseen Test:[53.71]| epoch:[12] | Time:[2.28 min] | [45.29%] [54.07%] [0.65%] [0.00%] [0.00%]
2023-11-28 22:09:09 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [16/200] Loss:[0.0431] Train:[33.50] Val:[40.59] Biased Test:[27.29] Update Biased Test:[27.29] Best Biased Test:[34.71]| Unbiased Test:[51.29]  Update Unbiased Test:[51.29] Best Unbiased Test:[53.17]| Unseen Test:[48.46]  Update Unseen Test:[48.46] Best Unseen Test:[53.71]| epoch:[15] | Time:[2.42 min] | [40.43%] [59.57%] [0.00%] [0.00%] [0.00%]
2023-11-28 22:09:17 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [17/200] Loss:[0.0431] Train:[28.67] Val:[42.17] Biased Test:[29.94] Update Biased Test:[29.94] Best Biased Test:[34.71]| Unbiased Test:[52.33]  Update Unbiased Test:[52.33] Best Unbiased Test:[53.17]| Unseen Test:[48.00]  Update Unseen Test:[48.00] Best Unseen Test:[53.71]| epoch:[16] | Time:[2.56 min] | [45.03%] [54.97%] [0.00%] [0.00%] [0.00%]
2023-11-28 22:09:26 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [18/200] Loss:[0.0406] Train:[28.51] Val:[42.97] Biased Test:[33.82] Update Biased Test:[33.82] Best Biased Test:[34.71]| Unbiased Test:[50.92]  Update Unbiased Test:[50.92] Best Unbiased Test:[53.17]| Unseen Test:[49.64]  Update Unseen Test:[49.64] Best Unseen Test:[53.71]| epoch:[17] | Time:[2.70 min] | [48.20%] [51.80%] [0.00%] [0.00%] [0.00%]
2023-11-28 22:09:34 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [19/200] Loss:[0.0485] Train:[31.44] Val:[32.94] Biased Test:[20.09] Update Biased Test:[33.82] Best Biased Test:[34.71]| Unbiased Test:[44.51]  Update Unbiased Test:[50.92] Best Unbiased Test:[53.17]| Unseen Test:[45.63]  Update Unseen Test:[49.64] Best Unseen Test:[53.71]| epoch:[17] | Time:[2.84 min] | [49.22%] [48.76%] [2.02%] [0.00%] [0.00%]
2023-11-28 22:09:43 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [20/200] Loss:[0.0543] Train:[35.48] Val:[42.29] Biased Test:[34.96] Update Biased Test:[33.82] Best Biased Test:[34.96]| Unbiased Test:[47.36]  Update Unbiased Test:[50.92] Best Unbiased Test:[53.17]| Unseen Test:[48.82]  Update Unseen Test:[49.64] Best Unseen Test:[53.71]| epoch:[17] | Time:[2.98 min] | [43.88%] [21.98%] [34.15%] [0.00%] [0.00%]
2023-11-28 22:09:51 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [21/200] Loss:[0.0391] Train:[35.05] Val:[37.62] Biased Test:[28.32] Update Biased Test:[33.82] Best Biased Test:[34.96]| Unbiased Test:[45.10]  Update Unbiased Test:[50.92] Best Unbiased Test:[53.17]| Unseen Test:[43.49]  Update Unseen Test:[49.64] Best Unseen Test:[53.71]| epoch:[17] | Time:[3.12 min] | [44.02%] [19.54%] [36.39%] [0.05%] [0.00%]
2023-11-28 22:09:59 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [22/200] Loss:[0.0316] Train:[30.81] Val:[38.77] Biased Test:[26.35] Update Biased Test:[33.82] Best Biased Test:[34.96]| Unbiased Test:[48.50]  Update Unbiased Test:[50.92] Best Unbiased Test:[53.17]| Unseen Test:[47.16]  Update Unseen Test:[49.64] Best Unseen Test:[53.71]| epoch:[17] | Time:[3.26 min] | [41.98%] [23.25%] [32.98%] [1.79%] [0.00%]
2023-11-28 22:10:08 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [23/200] Loss:[0.0334] Train:[29.05] Val:[38.91] Biased Test:[25.06] Update Biased Test:[33.82] Best Biased Test:[34.96]| Unbiased Test:[50.56]  Update Unbiased Test:[50.92] Best Unbiased Test:[53.17]| Unseen Test:[51.12]  Update Unseen Test:[49.64] Best Unseen Test:[53.71]| epoch:[17] | Time:[3.40 min] | [45.32%] [18.64%] [28.92%] [7.09%] [0.04%]
2023-11-28 22:10:16 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [24/200] Loss:[0.0339] Train:[27.24] Val:[19.79] Biased Test:[12.55] Update Biased Test:[33.82] Best Biased Test:[34.96]| Unbiased Test:[28.10]  Update Unbiased Test:[50.92] Best Unbiased Test:[53.17]| Unseen Test:[27.72]  Update Unseen Test:[49.64] Best Unseen Test:[53.71]| epoch:[17] | Time:[3.53 min] | [44.09%] [19.01%] [31.52%] [5.37%] [0.01%]
2023-11-28 22:10:24 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [25/200] Loss:[0.0353] Train:[28.33] Val:[33.06] Biased Test:[20.60] Update Biased Test:[33.82] Best Biased Test:[34.96]| Unbiased Test:[42.95]  Update Unbiased Test:[50.92] Best Unbiased Test:[53.17]| Unseen Test:[41.93]  Update Unseen Test:[49.64] Best Unseen Test:[53.71]| epoch:[17] | Time:[3.67 min] | [48.41%] [15.63%] [27.94%] [7.90%] [0.12%]
2023-11-28 22:10:33 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [26/200] Loss:[0.0547] Train:[24.60] Val:[30.72] Biased Test:[21.65] Update Biased Test:[33.82] Best Biased Test:[34.96]| Unbiased Test:[37.67]  Update Unbiased Test:[50.92] Best Unbiased Test:[53.17]| Unseen Test:[37.23]  Update Unseen Test:[49.64] Best Unseen Test:[53.71]| epoch:[17] | Time:[3.82 min] | [36.44%] [28.04%] [27.54%] [7.49%] [0.49%]
2023-11-28 22:10:41 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [27/200] Loss:[0.0423] Train:[26.90] Val:[33.02] Biased Test:[20.79] Update Biased Test:[33.82] Best Biased Test:[34.96]| Unbiased Test:[43.41]  Update Unbiased Test:[50.92] Best Unbiased Test:[53.17]| Unseen Test:[42.77]  Update Unseen Test:[49.64] Best Unseen Test:[53.71]| epoch:[17] | Time:[3.96 min] | [38.09%] [22.25%] [23.95%] [14.95%] [0.76%]
2023-11-28 22:10:50 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [28/200] Loss:[0.0471] Train:[25.71] Val:[37.56] Biased Test:[23.15] Update Biased Test:[33.82] Best Biased Test:[34.96]| Unbiased Test:[50.01]  Update Unbiased Test:[50.92] Best Unbiased Test:[53.17]| Unseen Test:[45.82]  Update Unseen Test:[49.64] Best Unseen Test:[53.71]| epoch:[17] | Time:[4.10 min] | [38.65%] [15.86%] [17.37%] [27.31%] [0.81%]
2023-11-28 22:10:58 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [29/200] Loss:[0.0366] Train:[27.69] Val:[39.01] Biased Test:[25.79] Update Biased Test:[33.82] Best Biased Test:[34.96]| Unbiased Test:[50.75]  Update Unbiased Test:[50.92] Best Unbiased Test:[53.17]| Unseen Test:[49.62]  Update Unseen Test:[49.64] Best Unseen Test:[53.71]| epoch:[17] | Time:[4.24 min] | [39.92%] [16.32%] [17.02%] [25.42%] [1.32%]
2023-11-28 22:11:07 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [30/200] Loss:[0.0318] Train:[36.22] Val:[41.12] Biased Test:[27.80] Update Biased Test:[33.82] Best Biased Test:[34.96]| Unbiased Test:[51.89]  Update Unbiased Test:[50.92] Best Unbiased Test:[53.17]| Unseen Test:[51.06]  Update Unseen Test:[49.64] Best Unseen Test:[53.71]| epoch:[17] | Time:[4.38 min] | [41.86%] [16.97%] [11.76%] [26.36%] [3.05%]
2023-11-28 22:11:16 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [31/200] Loss:[0.0313] Train:[29.98] Val:[38.51] Biased Test:[24.91] Update Biased Test:[33.82] Best Biased Test:[34.96]| Unbiased Test:[48.34]  Update Unbiased Test:[50.92] Best Unbiased Test:[53.17]| Unseen Test:[49.16]  Update Unseen Test:[49.64] Best Unseen Test:[53.71]| epoch:[17] | Time:[4.53 min] | [40.67%] [17.48%] [10.51%] [27.19%] [4.14%]
2023-11-28 22:11:24 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [32/200] Loss:[0.0248] Train:[29.46] Val:[42.44] Biased Test:[28.11] Update Biased Test:[33.82] Best Biased Test:[34.96]| Unbiased Test:[54.67]  Update Unbiased Test:[50.92] Best Unbiased Test:[54.67]| Unseen Test:[53.76]  Update Unseen Test:[49.64] Best Unseen Test:[53.76]| epoch:[17] | Time:[4.66 min] | [44.06%] [16.12%] [9.71%] [25.22%] [4.89%]
2023-11-28 22:11:32 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [33/200] Loss:[0.0282] Train:[29.18] Val:[41.84] Biased Test:[28.15] Update Biased Test:[33.82] Best Biased Test:[34.96]| Unbiased Test:[51.32]  Update Unbiased Test:[50.92] Best Unbiased Test:[54.67]| Unseen Test:[52.37]  Update Unseen Test:[49.64] Best Unseen Test:[53.76]| epoch:[17] | Time:[4.80 min] | [41.41%] [17.61%] [9.86%] [25.08%] [6.04%]
2023-11-28 22:11:40 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [34/200] Loss:[0.0330] Train:[27.41] Val:[34.29] Biased Test:[22.98] Update Biased Test:[33.82] Best Biased Test:[34.96]| Unbiased Test:[44.22]  Update Unbiased Test:[50.92] Best Unbiased Test:[54.67]| Unseen Test:[41.77]  Update Unseen Test:[49.64] Best Unseen Test:[53.76]| epoch:[17] | Time:[4.93 min] | [44.14%] [14.77%] [11.00%] [24.50%] [5.59%]
2023-11-28 22:11:48 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [35/200] Loss:[0.0285] Train:[29.71] Val:[43.05] Biased Test:[29.64] Update Biased Test:[29.64] Best Biased Test:[34.96]| Unbiased Test:[53.79]  Update Unbiased Test:[53.79] Best Unbiased Test:[54.67]| Unseen Test:[52.97]  Update Unseen Test:[52.97] Best Unseen Test:[53.76]| epoch:[34] | Time:[5.07 min] | [43.36%] [11.18%] [15.87%] [29.02%] [0.57%]
2023-11-28 22:11:56 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [36/200] Loss:[0.0285] Train:[33.01] Val:[43.54] Biased Test:[37.39] Update Biased Test:[37.39] Best Biased Test:[37.39]| Unbiased Test:[47.12]  Update Unbiased Test:[47.12] Best Unbiased Test:[54.67]| Unseen Test:[46.68]  Update Unseen Test:[46.68] Best Unseen Test:[53.76]| epoch:[35] | Time:[5.20 min] | [46.13%] [12.33%] [18.08%] [22.32%] [1.13%]
2023-11-28 22:12:04 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [37/200] Loss:[0.0252] Train:[31.64] Val:[44.42] Biased Test:[28.83] Update Biased Test:[28.83] Best Biased Test:[37.39]| Unbiased Test:[55.75]  Update Unbiased Test:[55.75] Best Unbiased Test:[55.75]| Unseen Test:[55.40]  Update Unseen Test:[55.40] Best Unseen Test:[55.40]| epoch:[36] | Time:[5.33 min] | [43.81%] [12.45%] [11.41%] [26.06%] [6.27%]
2023-11-28 22:12:12 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [38/200] Loss:[0.0223] Train:[32.57] Val:[43.49] Biased Test:[29.85] Update Biased Test:[28.83] Best Biased Test:[37.39]| Unbiased Test:[54.49]  Update Unbiased Test:[55.75] Best Unbiased Test:[55.75]| Unseen Test:[53.83]  Update Unseen Test:[55.40] Best Unseen Test:[55.40]| epoch:[36] | Time:[5.47 min] | [42.08%] [13.08%] [11.56%] [27.04%] [6.23%]
2023-11-28 22:12:20 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [39/200] Loss:[0.0191] Train:[33.41] Val:[44.47] Biased Test:[33.04] Update Biased Test:[33.04] Best Biased Test:[37.39]| Unbiased Test:[53.33]  Update Unbiased Test:[53.33] Best Unbiased Test:[55.75]| Unseen Test:[52.18]  Update Unseen Test:[52.18] Best Unseen Test:[55.40]| epoch:[38] | Time:[5.61 min] | [45.05%] [12.10%] [9.64%] [22.49%] [10.72%]
2023-11-28 22:12:29 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [40/200] Loss:[0.0157] Train:[31.86] Val:[45.28] Biased Test:[30.78] Update Biased Test:[30.78] Best Biased Test:[37.39]| Unbiased Test:[56.72]  Update Unbiased Test:[56.72] Best Unbiased Test:[56.72]| Unseen Test:[54.76]  Update Unseen Test:[54.76] Best Unseen Test:[55.40]| epoch:[39] | Time:[5.74 min] | [45.27%] [13.37%] [9.73%] [21.38%] [10.24%]
2023-11-28 22:12:37 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [41/200] Loss:[0.0163] Train:[32.19] Val:[44.15] Biased Test:[30.90] Update Biased Test:[30.78] Best Biased Test:[37.39]| Unbiased Test:[55.01]  Update Unbiased Test:[56.72] Best Unbiased Test:[56.72]| Unseen Test:[54.00]  Update Unseen Test:[54.76] Best Unseen Test:[55.40]| epoch:[39] | Time:[5.89 min] | [43.48%] [13.87%] [9.20%] [20.76%] [12.69%]
2023-11-28 22:12:46 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [42/200] Loss:[0.0152] Train:[32.31] Val:[45.44] Biased Test:[32.15] Update Biased Test:[32.15] Best Biased Test:[37.39]| Unbiased Test:[56.60]  Update Unbiased Test:[56.60] Best Unbiased Test:[56.72]| Unseen Test:[55.55]  Update Unseen Test:[55.55] Best Unseen Test:[55.55]| epoch:[41] | Time:[6.04 min] | [44.92%] [12.91%] [9.06%] [20.26%] [12.84%]
2023-11-28 22:12:55 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [43/200] Loss:[0.0131] Train:[31.86] Val:[42.97] Biased Test:[28.72] Update Biased Test:[32.15] Best Biased Test:[37.39]| Unbiased Test:[55.38]  Update Unbiased Test:[56.60] Best Unbiased Test:[56.72]| Unseen Test:[54.79]  Update Unseen Test:[55.55] Best Unseen Test:[55.55]| epoch:[41] | Time:[6.18 min] | [44.33%] [13.68%] [8.66%] [19.45%] [13.88%]
2023-11-28 22:13:03 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [44/200] Loss:[0.0175] Train:[31.47] Val:[41.08] Biased Test:[28.34] Update Biased Test:[32.15] Best Biased Test:[37.39]| Unbiased Test:[51.11]  Update Unbiased Test:[56.60] Best Unbiased Test:[56.72]| Unseen Test:[50.17]  Update Unseen Test:[55.55] Best Unseen Test:[55.55]| epoch:[41] | Time:[6.32 min] | [43.03%] [14.36%] [9.37%] [20.20%] [13.04%]
2023-11-28 22:13:11 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [45/200] Loss:[0.0341] Train:[36.60] Val:[46.78] Biased Test:[42.55] Update Biased Test:[42.55] Best Biased Test:[42.55]| Unbiased Test:[50.52]  Update Unbiased Test:[50.52] Best Unbiased Test:[56.72]| Unseen Test:[50.38]  Update Unseen Test:[50.38] Best Unseen Test:[55.55]| epoch:[44] | Time:[6.45 min] | [42.75%] [13.20%] [9.96%] [23.88%] [10.21%]
2023-11-28 22:13:19 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [46/200] Loss:[0.0286] Train:[31.20] Val:[37.67] Biased Test:[28.73] Update Biased Test:[42.55] Best Biased Test:[42.55]| Unbiased Test:[45.01]  Update Unbiased Test:[50.52] Best Unbiased Test:[56.72]| Unseen Test:[45.30]  Update Unseen Test:[50.38] Best Unseen Test:[55.55]| epoch:[44] | Time:[6.58 min] | [51.02%] [8.97%] [7.69%] [17.93%] [14.39%]
2023-11-28 22:13:27 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [47/200] Loss:[0.0175] Train:[32.58] Val:[40.87] Biased Test:[27.12] Update Biased Test:[42.55] Best Biased Test:[42.55]| Unbiased Test:[51.81]  Update Unbiased Test:[50.52] Best Unbiased Test:[56.72]| Unseen Test:[50.72]  Update Unseen Test:[50.38] Best Unseen Test:[55.55]| epoch:[44] | Time:[6.72 min] | [47.99%] [10.82%] [8.64%] [20.72%] [11.83%]
2023-11-28 22:13:36 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [48/200] Loss:[0.0166] Train:[31.73] Val:[42.60] Biased Test:[29.15] Update Biased Test:[42.55] Best Biased Test:[42.55]| Unbiased Test:[54.65]  Update Unbiased Test:[50.52] Best Unbiased Test:[56.72]| Unseen Test:[54.28]  Update Unseen Test:[50.38] Best Unseen Test:[55.55]| epoch:[44] | Time:[6.86 min] | [46.21%] [12.43%] [8.97%] [19.76%] [12.62%]
2023-11-28 22:13:44 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [49/200] Loss:[0.0268] Train:[29.25] Val:[38.54] Biased Test:[26.68] Update Biased Test:[42.55] Best Biased Test:[42.55]| Unbiased Test:[47.82]  Update Unbiased Test:[50.52] Best Unbiased Test:[56.72]| Unseen Test:[46.82]  Update Unseen Test:[50.38] Best Unseen Test:[55.55]| epoch:[44] | Time:[7.00 min] | [46.92%] [12.31%] [7.63%] [19.78%] [13.36%]
2023-11-28 22:13:52 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [50/200] Loss:[0.0235] Train:[30.79] Val:[43.36] Biased Test:[31.93] Update Biased Test:[42.55] Best Biased Test:[42.55]| Unbiased Test:[52.42]  Update Unbiased Test:[50.52] Best Unbiased Test:[56.72]| Unseen Test:[51.57]  Update Unseen Test:[50.38] Best Unseen Test:[55.55]| epoch:[44] | Time:[7.13 min] | [47.53%] [11.96%] [9.65%] [19.10%] [11.76%]
2023-11-28 22:14:01 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [51/200] Loss:[0.0249] Train:[34.87] Val:[45.41] Biased Test:[34.62] Update Biased Test:[42.55] Best Biased Test:[42.55]| Unbiased Test:[53.82]  Update Unbiased Test:[50.52] Best Unbiased Test:[56.72]| Unseen Test:[53.08]  Update Unseen Test:[50.38] Best Unseen Test:[55.55]| epoch:[44] | Time:[7.27 min] | [46.40%] [11.61%] [9.88%] [20.66%] [11.45%]
2023-11-28 22:14:09 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [52/200] Loss:[0.0209] Train:[35.86] Val:[44.72] Biased Test:[32.10] Update Biased Test:[42.55] Best Biased Test:[42.55]| Unbiased Test:[54.44]  Update Unbiased Test:[50.52] Best Unbiased Test:[56.72]| Unseen Test:[54.00]  Update Unseen Test:[50.38] Best Unseen Test:[55.55]| epoch:[44] | Time:[7.42 min] | [46.99%] [12.70%] [11.76%] [22.04%] [6.50%]
2023-11-28 22:14:18 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [53/200] Loss:[0.0199] Train:[34.94] Val:[42.31] Biased Test:[32.03] Update Biased Test:[42.55] Best Biased Test:[42.55]| Unbiased Test:[50.18]  Update Unbiased Test:[50.52] Best Unbiased Test:[56.72]| Unseen Test:[49.61]  Update Unseen Test:[50.38] Best Unseen Test:[55.55]| epoch:[44] | Time:[7.56 min] | [47.21%] [9.76%] [11.07%] [27.29%] [4.67%]
2023-11-28 22:14:26 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [54/200] Loss:[0.0154] Train:[33.51] Val:[45.31] Biased Test:[33.21] Update Biased Test:[42.55] Best Biased Test:[42.55]| Unbiased Test:[54.48]  Update Unbiased Test:[50.52] Best Unbiased Test:[56.72]| Unseen Test:[54.00]  Update Unseen Test:[50.38] Best Unseen Test:[55.55]| epoch:[44] | Time:[7.70 min] | [47.35%] [10.54%] [10.82%] [23.30%] [7.99%]
