2023-11-28 16:01:36 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [1/200] Loss:[0.4005] Train:[88.72] Val:[44.70] Biased Test:[86.40] Update Biased Test:[86.40] Best Biased Test:[86.40]| Unbiased Test:[10.07]  Update Unbiased Test:[10.07] Best Unbiased Test:[10.07]| Unseen Test:[10.19]  Update Unseen Test:[10.19] Best Unseen Test:[10.19]| epoch:[0] | Time:[0.14 min] | [0.00%] [5.47%] [79.15%] [15.36%] [0.01%]
2023-11-28 16:03:06 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [12/200] Loss:[0.2437] Train:[95.03] Val:[49.54] Biased Test:[94.84] Update Biased Test:[94.73] Best Biased Test:[94.95]| Unbiased Test:[10.95]  Update Unbiased Test:[10.76] Best Unbiased Test:[11.26]| Unseen Test:[9.99]  Update Unseen Test:[10.59] Best Unseen Test:[12.11]| epoch:[9] | Time:[1.64 min] | [0.00%] [5.90%] [67.04%] [27.06%] [0.00%]
2023-11-28 16:03:13 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [13/200] Loss:[0.2385] Train:[95.06] Val:[49.50] Biased Test:[94.31] Update Biased Test:[94.73] Best Biased Test:[94.95]| Unbiased Test:[11.46]  Update Unbiased Test:[10.76] Best Unbiased Test:[11.46]| Unseen Test:[10.47]  Update Unseen Test:[10.59] Best Unseen Test:[12.11]| epoch:[9] | Time:[1.75 min] | [0.00%] [6.41%] [63.42%] [30.16%] [0.00%]
2023-11-28 16:03:20 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [14/200] Loss:[0.2486] Train:[94.97] Val:[44.92] Biased Test:[85.62] Update Biased Test:[94.73] Best Biased Test:[94.95]| Unbiased Test:[10.22]  Update Unbiased Test:[10.76] Best Unbiased Test:[11.46]| Unseen Test:[10.09]  Update Unseen Test:[10.59] Best Unseen Test:[12.11]| epoch:[9] | Time:[1.87 min] | [0.00%] [6.27%] [61.69%] [32.03%] [0.01%]
2023-11-28 16:03:28 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [15/200] Loss:[0.3187] Train:[94.18] Val:[45.52] Biased Test:[87.52] Update Biased Test:[94.73] Best Biased Test:[94.95]| Unbiased Test:[10.00]  Update Unbiased Test:[10.76] Best Unbiased Test:[11.46]| Unseen Test:[9.92]  Update Unseen Test:[10.59] Best Unseen Test:[12.11]| epoch:[9] | Time:[1.99 min] | [0.04%] [5.24%] [61.05%] [33.67%] [0.00%]
2023-11-28 16:03:35 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [16/200] Loss:[0.2948] Train:[94.44] Val:[44.32] Biased Test:[85.48] Update Biased Test:[94.73] Best Biased Test:[94.95]| Unbiased Test:[10.07]  Update Unbiased Test:[10.76] Best Unbiased Test:[11.46]| Unseen Test:[10.78]  Update Unseen Test:[10.59] Best Unseen Test:[12.11]| epoch:[9] | Time:[2.11 min] | [1.68%] [5.64%] [59.03%] [29.50%] [4.14%]
2023-11-28 16:03:42 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [17/200] Loss:[0.2569] Train:[95.11] Val:[49.38] Biased Test:[94.96] Update Biased Test:[94.73] Best Biased Test:[94.96]| Unbiased Test:[10.41]  Update Unbiased Test:[10.76] Best Unbiased Test:[11.46]| Unseen Test:[9.82]  Update Unseen Test:[10.59] Best Unseen Test:[12.11]| epoch:[9] | Time:[2.23 min] | [4.62%] [6.34%] [47.22%] [37.64%] [4.17%]
2023-11-28 16:03:49 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [18/200] Loss:[0.2393] Train:[95.07] Val:[45.56] Biased Test:[84.28] Update Biased Test:[94.73] Best Biased Test:[94.96]| Unbiased Test:[12.15]  Update Unbiased Test:[10.76] Best Unbiased Test:[12.15]| Unseen Test:[10.92]  Update Unseen Test:[10.59] Best Unseen Test:[12.11]| epoch:[9] | Time:[2.35 min] | [4.61%] [5.43%] [51.01%] [30.41%] [8.54%]
2023-11-28 16:03:57 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [19/200] Loss:[0.3284] Train:[93.25] Val:[49.32] Biased Test:[94.94] Update Biased Test:[94.73] Best Biased Test:[94.96]| Unbiased Test:[10.37]  Update Unbiased Test:[10.76] Best Unbiased Test:[12.15]| Unseen Test:[10.22]  Update Unseen Test:[10.59] Best Unseen Test:[12.11]| epoch:[9] | Time:[2.47 min] | [2.84%] [2.85%] [21.76%] [46.43%] [26.12%]
2023-11-28 16:04:06 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [20/200] Loss:[0.2486] Train:[94.96] Val:[49.32] Biased Test:[94.85] Update Biased Test:[94.73] Best Biased Test:[94.96]| Unbiased Test:[10.63]  Update Unbiased Test:[10.76] Best Unbiased Test:[12.15]| Unseen Test:[10.42]  Update Unseen Test:[10.59] Best Unseen Test:[12.11]| epoch:[9] | Time:[2.63 min] | [1.71%] [3.69%] [5.73%] [66.60%] [22.28%]
2023-11-28 16:04:14 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [21/200] Loss:[0.2457] Train:[95.05] Val:[48.86] Biased Test:[93.95] Update Biased Test:[94.73] Best Biased Test:[94.96]| Unbiased Test:[10.80]  Update Unbiased Test:[10.76] Best Unbiased Test:[12.15]| Unseen Test:[10.52]  Update Unseen Test:[10.59] Best Unseen Test:[12.11]| epoch:[9] | Time:[2.76 min] | [2.14%] [5.09%] [4.08%] [65.59%] [23.10%]
2023-11-28 16:04:22 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [22/200] Loss:[0.2416] Train:[95.08] Val:[50.02] Biased Test:[94.61] Update Biased Test:[94.61] Best Biased Test:[94.96]| Unbiased Test:[11.85]  Update Unbiased Test:[11.85] Best Unbiased Test:[12.15]| Unseen Test:[10.04]  Update Unseen Test:[10.04] Best Unseen Test:[12.11]| epoch:[21] | Time:[2.89 min] | [1.70%] [5.51%] [19.96%] [49.77%] [23.06%]
2023-11-28 16:04:29 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [23/200] Loss:[0.2317] Train:[94.80] Val:[49.90] Biased Test:[94.96] Update Biased Test:[94.61] Best Biased Test:[94.96]| Unbiased Test:[10.71]  Update Unbiased Test:[11.85] Best Unbiased Test:[12.15]| Unseen Test:[10.77]  Update Unseen Test:[10.04] Best Unseen Test:[12.11]| epoch:[21] | Time:[3.01 min] | [2.82%] [5.06%] [36.45%] [31.13%] [24.54%]
2023-11-28 16:04:36 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [24/200] Loss:[0.2391] Train:[95.07] Val:[45.78] Biased Test:[85.16] Update Biased Test:[94.61] Best Biased Test:[94.96]| Unbiased Test:[11.59]  Update Unbiased Test:[11.85] Best Unbiased Test:[12.15]| Unseen Test:[10.24]  Update Unseen Test:[10.04] Best Unseen Test:[12.11]| epoch:[21] | Time:[3.13 min] | [3.10%] [4.79%] [49.18%] [17.71%] [25.22%]
2023-11-28 16:04:44 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [25/200] Loss:[0.2530] Train:[94.81] Val:[49.04] Biased Test:[93.03] Update Biased Test:[94.61] Best Biased Test:[94.96]| Unbiased Test:[11.92]  Update Unbiased Test:[11.85] Best Unbiased Test:[12.15]| Unseen Test:[9.89]  Update Unseen Test:[10.04] Best Unseen Test:[12.11]| epoch:[21] | Time:[3.25 min] | [7.68%] [1.84%] [2.36%] [61.04%] [27.08%]
2023-11-28 16:04:52 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [26/200] Loss:[0.2432] Train:[94.98] Val:[49.42] Biased Test:[94.38] Update Biased Test:[94.61] Best Biased Test:[94.96]| Unbiased Test:[11.35]  Update Unbiased Test:[11.85] Best Unbiased Test:[12.15]| Unseen Test:[10.12]  Update Unseen Test:[10.04] Best Unseen Test:[12.11]| epoch:[21] | Time:[3.38 min] | [6.91%] [1.79%] [2.76%] [58.16%] [30.37%]
2023-11-28 16:04:59 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [27/200] Loss:[0.2348] Train:[95.07] Val:[49.62] Biased Test:[94.81] Update Biased Test:[94.61] Best Biased Test:[94.96]| Unbiased Test:[11.25]  Update Unbiased Test:[11.85] Best Unbiased Test:[12.15]| Unseen Test:[10.59]  Update Unseen Test:[10.04] Best Unseen Test:[12.11]| epoch:[21] | Time:[3.51 min] | [8.06%] [1.63%] [1.40%] [59.84%] [29.07%]
2023-11-28 16:05:06 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [28/200] Loss:[0.2391] Train:[95.08] Val:[49.72] Biased Test:[93.22] Update Biased Test:[94.61] Best Biased Test:[94.96]| Unbiased Test:[12.04]  Update Unbiased Test:[11.85] Best Unbiased Test:[12.15]| Unseen Test:[12.37]  Update Unseen Test:[10.04] Best Unseen Test:[12.37]| epoch:[21] | Time:[3.63 min] | [8.00%] [2.04%] [1.65%] [61.90%] [26.41%]
2023-11-28 16:05:15 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [29/200] Loss:[0.2304] Train:[95.04] Val:[48.88] Biased Test:[92.11] Update Biased Test:[94.61] Best Biased Test:[94.96]| Unbiased Test:[11.48]  Update Unbiased Test:[11.85] Best Unbiased Test:[12.15]| Unseen Test:[10.99]  Update Unseen Test:[10.04] Best Unseen Test:[12.37]| epoch:[21] | Time:[3.76 min] | [7.33%] [1.70%] [1.36%] [60.09%] [29.52%]
2023-11-28 16:05:22 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [30/200] Loss:[0.2158] Train:[95.06] Val:[49.60] Biased Test:[93.33] Update Biased Test:[94.61] Best Biased Test:[94.96]| Unbiased Test:[12.02]  Update Unbiased Test:[11.85] Best Unbiased Test:[12.15]| Unseen Test:[9.93]  Update Unseen Test:[10.04] Best Unseen Test:[12.37]| epoch:[21] | Time:[3.89 min] | [7.35%] [1.85%] [1.52%] [63.97%] [25.31%]
2023-11-28 16:05:30 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [31/200] Loss:[0.2289] Train:[95.12] Val:[49.98] Biased Test:[94.01] Update Biased Test:[94.61] Best Biased Test:[94.96]| Unbiased Test:[12.46]  Update Unbiased Test:[11.85] Best Unbiased Test:[12.46]| Unseen Test:[11.36]  Update Unseen Test:[10.04] Best Unseen Test:[12.37]| epoch:[21] | Time:[4.01 min] | [6.89%] [1.96%] [1.64%] [65.89%] [23.62%]
2023-11-28 16:05:37 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [32/200] Loss:[0.2436] Train:[94.87] Val:[48.84] Biased Test:[92.01] Update Biased Test:[94.61] Best Biased Test:[94.96]| Unbiased Test:[10.88]  Update Unbiased Test:[11.85] Best Unbiased Test:[12.46]| Unseen Test:[10.01]  Update Unseen Test:[10.04] Best Unseen Test:[12.37]| epoch:[21] | Time:[4.13 min] | [6.89%] [1.78%] [1.56%] [67.18%] [22.59%]
2023-11-28 16:05:44 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [33/200] Loss:[0.2286] Train:[95.07] Val:[49.66] Biased Test:[95.01] Update Biased Test:[94.61] Best Biased Test:[95.01]| Unbiased Test:[11.13]  Update Unbiased Test:[11.85] Best Unbiased Test:[12.46]| Unseen Test:[10.97]  Update Unseen Test:[10.04] Best Unseen Test:[12.37]| epoch:[21] | Time:[4.25 min] | [7.66%] [2.27%] [1.79%] [66.81%] [21.47%]
2023-11-28 16:05:51 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [34/200] Loss:[0.2196] Train:[95.09] Val:[49.66] Biased Test:[92.56] Update Biased Test:[94.61] Best Biased Test:[95.01]| Unbiased Test:[12.49]  Update Unbiased Test:[11.85] Best Unbiased Test:[12.49]| Unseen Test:[10.08]  Update Unseen Test:[10.04] Best Unseen Test:[12.37]| epoch:[21] | Time:[4.37 min] | [6.93%] [1.76%] [9.34%] [53.48%] [28.48%]
2023-11-28 16:05:59 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [35/200] Loss:[0.2196] Train:[95.12] Val:[49.66] Biased Test:[94.49] Update Biased Test:[94.61] Best Biased Test:[95.01]| Unbiased Test:[11.27]  Update Unbiased Test:[11.85] Best Unbiased Test:[12.49]| Unseen Test:[10.31]  Update Unseen Test:[10.04] Best Unseen Test:[12.37]| epoch:[21] | Time:[4.49 min] | [6.22%] [1.89%] [15.31%] [44.75%] [31.83%]
2023-11-28 16:06:06 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [36/200] Loss:[0.2081] Train:[95.23] Val:[50.48] Biased Test:[94.54] Update Biased Test:[94.54] Best Biased Test:[95.01]| Unbiased Test:[12.90]  Update Unbiased Test:[12.90] Best Unbiased Test:[12.90]| Unseen Test:[10.95]  Update Unseen Test:[10.95] Best Unseen Test:[12.37]| epoch:[35] | Time:[4.61 min] | [6.67%] [1.85%] [16.36%] [44.98%] [30.14%]
2023-11-28 16:06:13 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [37/200] Loss:[0.2169] Train:[95.07] Val:[50.90] Biased Test:[94.11] Update Biased Test:[94.11] Best Biased Test:[95.01]| Unbiased Test:[13.51]  Update Unbiased Test:[13.51] Best Unbiased Test:[13.51]| Unseen Test:[11.01]  Update Unseen Test:[11.01] Best Unseen Test:[12.37]| epoch:[36] | Time:[4.73 min] | [6.53%] [1.72%] [18.36%] [41.44%] [31.95%]
2023-11-28 16:06:21 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [38/200] Loss:[0.2052] Train:[95.19] Val:[50.24] Biased Test:[94.71] Update Biased Test:[94.11] Best Biased Test:[95.01]| Unbiased Test:[12.22]  Update Unbiased Test:[13.51] Best Unbiased Test:[13.51]| Unseen Test:[12.70]  Update Unseen Test:[11.01] Best Unseen Test:[12.70]| epoch:[36] | Time:[4.86 min] | [6.68%] [1.94%] [17.27%] [41.19%] [32.92%]
2023-11-28 16:06:28 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [39/200] Loss:[0.2080] Train:[95.14] Val:[49.92] Biased Test:[93.22] Update Biased Test:[94.11] Best Biased Test:[95.01]| Unbiased Test:[13.23]  Update Unbiased Test:[13.51] Best Unbiased Test:[13.51]| Unseen Test:[13.21]  Update Unseen Test:[11.01] Best Unseen Test:[13.21]| epoch:[36] | Time:[4.98 min] | [6.43%] [1.88%] [9.62%] [49.11%] [32.96%]
2023-11-28 16:06:35 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [40/200] Loss:[0.2024] Train:[95.16] Val:[48.00] Biased Test:[88.03] Update Biased Test:[94.11] Best Biased Test:[95.01]| Unbiased Test:[13.66]  Update Unbiased Test:[13.51] Best Unbiased Test:[13.66]| Unseen Test:[10.86]  Update Unseen Test:[11.01] Best Unseen Test:[13.21]| epoch:[36] | Time:[5.10 min] | [6.54%] [1.90%] [21.14%] [37.41%] [33.01%]
2023-11-28 16:06:43 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [41/200] Loss:[0.2023] Train:[95.20] Val:[47.74] Biased Test:[85.84] Update Biased Test:[94.11] Best Biased Test:[95.01]| Unbiased Test:[15.68]  Update Unbiased Test:[13.51] Best Unbiased Test:[15.68]| Unseen Test:[12.28]  Update Unseen Test:[11.01] Best Unseen Test:[13.21]| epoch:[36] | Time:[5.22 min] | [6.60%] [1.85%] [21.18%] [35.96%] [34.41%]
2023-11-28 16:06:50 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [42/200] Loss:[0.2072] Train:[95.01] Val:[49.64] Biased Test:[93.05] Update Biased Test:[94.11] Best Biased Test:[95.01]| Unbiased Test:[12.48]  Update Unbiased Test:[13.51] Best Unbiased Test:[15.68]| Unseen Test:[10.57]  Update Unseen Test:[11.01] Best Unseen Test:[13.21]| epoch:[36] | Time:[5.34 min] | [5.81%] [1.93%] [20.56%] [39.68%] [32.02%]
2023-11-28 16:06:57 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [43/200] Loss:[0.1957] Train:[95.14] Val:[50.98] Biased Test:[94.96] Update Biased Test:[94.96] Best Biased Test:[95.01]| Unbiased Test:[13.13]  Update Unbiased Test:[13.13] Best Unbiased Test:[15.68]| Unseen Test:[13.50]  Update Unseen Test:[13.50] Best Unseen Test:[13.50]| epoch:[42] | Time:[5.47 min] | [6.75%] [2.06%] [20.22%] [39.08%] [31.89%]
2023-11-28 16:07:04 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [44/200] Loss:[0.1928] Train:[95.13] Val:[46.96] Biased Test:[86.34] Update Biased Test:[94.96] Best Biased Test:[95.01]| Unbiased Test:[14.05]  Update Unbiased Test:[13.13] Best Unbiased Test:[15.68]| Unseen Test:[14.15]  Update Unseen Test:[13.50] Best Unseen Test:[14.15]| epoch:[42] | Time:[5.58 min] | [6.67%] [1.81%] [22.98%] [36.75%] [31.79%]
2023-11-28 16:07:12 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [45/200] Loss:[0.1943] Train:[95.13] Val:[51.24] Biased Test:[94.93] Update Biased Test:[94.93] Best Biased Test:[95.01]| Unbiased Test:[14.47]  Update Unbiased Test:[14.47] Best Unbiased Test:[15.68]| Unseen Test:[14.25]  Update Unseen Test:[14.25] Best Unseen Test:[14.25]| epoch:[44] | Time:[5.71 min] | [7.42%] [2.20%] [24.07%] [32.99%] [33.31%]
2023-11-28 16:07:20 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [46/200] Loss:[0.1974] Train:[95.19] Val:[50.44] Biased Test:[91.64] Update Biased Test:[94.93] Best Biased Test:[95.01]| Unbiased Test:[15.00]  Update Unbiased Test:[14.47] Best Unbiased Test:[15.68]| Unseen Test:[14.50]  Update Unseen Test:[14.25] Best Unseen Test:[14.50]| epoch:[44] | Time:[5.84 min] | [7.50%] [2.36%] [33.85%] [21.51%] [34.78%]
2023-11-28 16:07:29 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [47/200] Loss:[0.1956] Train:[95.24] Val:[48.12] Biased Test:[88.93] Update Biased Test:[94.93] Best Biased Test:[95.01]| Unbiased Test:[13.75]  Update Unbiased Test:[14.47] Best Unbiased Test:[15.68]| Unseen Test:[11.93]  Update Unseen Test:[14.25] Best Unseen Test:[14.50]| epoch:[44] | Time:[5.99 min] | [6.86%] [2.12%] [42.45%] [14.57%] [34.00%]
2023-11-28 16:07:37 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [48/200] Loss:[0.1965] Train:[94.95] Val:[51.74] Biased Test:[95.05] Update Biased Test:[95.05] Best Biased Test:[95.05]| Unbiased Test:[15.11]  Update Unbiased Test:[15.11] Best Unbiased Test:[15.68]| Unseen Test:[15.05]  Update Unseen Test:[15.05] Best Unseen Test:[15.05]| epoch:[47] | Time:[6.13 min] | [7.81%] [2.54%] [38.80%] [18.05%] [32.81%]
2023-11-28 16:07:45 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [49/200] Loss:[0.1850] Train:[95.22] Val:[50.98] Biased Test:[92.38] Update Biased Test:[95.05] Best Biased Test:[95.05]| Unbiased Test:[16.42]  Update Unbiased Test:[15.11] Best Unbiased Test:[16.42]| Unseen Test:[16.86]  Update Unseen Test:[15.05] Best Unseen Test:[16.86]| epoch:[47] | Time:[6.26 min] | [7.44%] [2.42%] [30.96%] [30.91%] [28.27%]
2023-11-28 16:07:53 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [50/200] Loss:[0.1929] Train:[95.14] Val:[51.58] Biased Test:[94.18] Update Biased Test:[95.05] Best Biased Test:[95.05]| Unbiased Test:[16.12]  Update Unbiased Test:[15.11] Best Unbiased Test:[16.42]| Unseen Test:[15.58]  Update Unseen Test:[15.05] Best Unseen Test:[16.86]| epoch:[47] | Time:[6.39 min] | [7.40%] [2.30%] [28.79%] [38.70%] [22.80%]
2023-11-28 16:08:00 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [51/200] Loss:[0.2210] Train:[94.58] Val:[50.18] Biased Test:[94.93] Update Biased Test:[95.05] Best Biased Test:[95.05]| Unbiased Test:[12.12]  Update Unbiased Test:[15.11] Best Unbiased Test:[16.42]| Unseen Test:[11.22]  Update Unseen Test:[15.05] Best Unseen Test:[16.86]| epoch:[47] | Time:[6.51 min] | [8.24%] [2.20%] [32.41%] [33.71%] [23.44%]
2023-11-28 16:08:08 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [52/200] Loss:[0.1987] Train:[95.17] Val:[51.66] Biased Test:[94.87] Update Biased Test:[95.05] Best Biased Test:[95.05]| Unbiased Test:[16.10]  Update Unbiased Test:[15.11] Best Unbiased Test:[16.42]| Unseen Test:[15.44]  Update Unseen Test:[15.05] Best Unseen Test:[16.86]| epoch:[47] | Time:[6.64 min] | [7.87%] [2.28%] [23.18%] [45.03%] [21.64%]
2023-11-28 16:08:16 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [53/200] Loss:[0.2074] Train:[94.95] Val:[50.82] Biased Test:[93.21] Update Biased Test:[95.05] Best Biased Test:[95.05]| Unbiased Test:[15.73]  Update Unbiased Test:[15.11] Best Unbiased Test:[16.42]| Unseen Test:[13.98]  Update Unseen Test:[15.05] Best Unseen Test:[16.86]| epoch:[47] | Time:[6.77 min] | [8.07%] [2.60%] [28.80%] [32.80%] [27.72%]
2023-11-28 16:08:24 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [54/200] Loss:[0.1943] Train:[95.13] Val:[50.58] Biased Test:[94.20] Update Biased Test:[95.05] Best Biased Test:[95.05]| Unbiased Test:[13.92]  Update Unbiased Test:[15.11] Best Unbiased Test:[16.42]| Unseen Test:[13.48]  Update Unseen Test:[15.05] Best Unseen Test:[16.86]| epoch:[47] | Time:[6.90 min] | [8.73%] [2.77%] [28.84%] [37.78%] [21.88%]
