2023-11-28 19:35:05 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [1/200] Loss:[0.6463] Train:[78.78] Val:[39.24] Biased Test:[62.21] Update Biased Test:[62.21] Best Biased Test:[62.21]| Unbiased Test:[16.55]  Update Unbiased Test:[16.55] Best Unbiased Test:[16.55]| Unseen Test:[16.63]  Update Unseen Test:[16.63] Best Unseen Test:[16.63]| epoch:[0] | Time:[0.15 min] | [0.60%] [10.79%] [69.51%] [15.57%] [3.53%]
2023-11-28 19:36:46 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [12/200] Loss:[0.2499] Train:[91.70] Val:[64.90] Biased Test:[89.73] Update Biased Test:[89.73] Best Biased Test:[91.27]| Unbiased Test:[40.85]  Update Unbiased Test:[40.85] Best Unbiased Test:[40.85]| Unseen Test:[47.03]  Update Unseen Test:[47.03] Best Unseen Test:[47.03]| epoch:[11] | Time:[1.84 min] | [13.91%] [25.52%] [27.45%] [13.17%] [19.96%]
2023-11-28 19:36:55 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [13/200] Loss:[0.2132] Train:[92.99] Val:[67.26] Biased Test:[88.77] Update Biased Test:[88.77] Best Biased Test:[91.27]| Unbiased Test:[45.25]  Update Unbiased Test:[45.25] Best Unbiased Test:[45.25]| Unseen Test:[52.53]  Update Unseen Test:[52.53] Best Unseen Test:[52.53]| epoch:[12] | Time:[1.98 min] | [18.99%] [21.19%] [26.53%] [14.29%] [18.99%]
2023-11-28 19:37:03 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [14/200] Loss:[0.2004] Train:[93.44] Val:[67.43] Biased Test:[89.39] Update Biased Test:[89.39] Best Biased Test:[91.27]| Unbiased Test:[45.03]  Update Unbiased Test:[45.03] Best Unbiased Test:[45.25]| Unseen Test:[45.99]  Update Unseen Test:[45.99] Best Unseen Test:[52.53]| epoch:[13] | Time:[2.13 min] | [21.05%] [18.68%] [24.30%] [12.82%] [23.16%]
2023-11-28 19:37:12 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [15/200] Loss:[0.1975] Train:[93.21] Val:[69.23] Biased Test:[91.58] Update Biased Test:[91.58] Best Biased Test:[91.58]| Unbiased Test:[46.88]  Update Unbiased Test:[46.88] Best Unbiased Test:[46.88]| Unseen Test:[50.16]  Update Unseen Test:[50.16] Best Unseen Test:[52.53]| epoch:[14] | Time:[2.27 min] | [19.15%] [17.88%] [26.86%] [13.05%] [23.07%]
2023-11-28 19:37:21 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [16/200] Loss:[0.1848] Train:[93.70] Val:[72.26] Biased Test:[93.51] Update Biased Test:[93.51] Best Biased Test:[93.51]| Unbiased Test:[51.30]  Update Unbiased Test:[51.30] Best Unbiased Test:[51.30]| Unseen Test:[53.14]  Update Unseen Test:[53.14] Best Unseen Test:[53.14]| epoch:[15] | Time:[2.42 min] | [21.73%] [17.38%] [26.31%] [13.91%] [20.66%]
2023-11-28 19:37:30 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [17/200] Loss:[0.1850] Train:[93.72] Val:[57.49] Biased Test:[76.31] Update Biased Test:[93.51] Best Biased Test:[93.51]| Unbiased Test:[38.63]  Update Unbiased Test:[51.30] Best Unbiased Test:[51.30]| Unseen Test:[40.14]  Update Unseen Test:[53.14] Best Unseen Test:[53.14]| epoch:[15] | Time:[2.57 min] | [22.85%] [17.57%] [26.78%] [13.17%] [19.62%]
2023-11-28 19:37:39 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [18/200] Loss:[0.1933] Train:[93.05] Val:[70.00] Biased Test:[92.21] Update Biased Test:[93.51] Best Biased Test:[93.51]| Unbiased Test:[46.86]  Update Unbiased Test:[51.30] Best Unbiased Test:[51.30]| Unseen Test:[50.16]  Update Unseen Test:[53.14] Best Unseen Test:[53.14]| epoch:[15] | Time:[2.71 min] | [16.82%] [18.66%] [29.23%] [12.88%] [22.40%]
2023-11-28 19:37:47 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [19/200] Loss:[0.1701] Train:[93.92] Val:[70.17] Biased Test:[92.91] Update Biased Test:[93.51] Best Biased Test:[93.51]| Unbiased Test:[46.66]  Update Unbiased Test:[51.30] Best Unbiased Test:[51.30]| Unseen Test:[50.69]  Update Unseen Test:[53.14] Best Unseen Test:[53.14]| epoch:[15] | Time:[2.86 min] | [18.36%] [17.14%] [32.57%] [11.90%] [20.02%]
2023-11-28 19:37:56 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [20/200] Loss:[0.1742] Train:[93.90] Val:[70.12] Biased Test:[92.72] Update Biased Test:[93.51] Best Biased Test:[93.51]| Unbiased Test:[47.99]  Update Unbiased Test:[51.30] Best Unbiased Test:[51.30]| Unseen Test:[51.46]  Update Unseen Test:[53.14] Best Unseen Test:[53.14]| epoch:[15] | Time:[3.00 min] | [19.57%] [18.46%] [28.39%] [13.78%] [19.80%]
2023-11-28 19:38:05 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [21/200] Loss:[0.1596] Train:[93.98] Val:[72.46] Biased Test:[93.17] Update Biased Test:[93.17] Best Biased Test:[93.51]| Unbiased Test:[51.50]  Update Unbiased Test:[51.50] Best Unbiased Test:[51.50]| Unseen Test:[53.62]  Update Unseen Test:[53.62] Best Unseen Test:[53.62]| epoch:[20] | Time:[3.14 min] | [20.90%] [20.31%] [27.95%] [12.29%] [18.55%]
2023-11-28 19:38:13 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [22/200] Loss:[0.1578] Train:[94.15] Val:[69.26] Biased Test:[89.90] Update Biased Test:[93.17] Best Biased Test:[93.51]| Unbiased Test:[49.04]  Update Unbiased Test:[51.50] Best Unbiased Test:[51.50]| Unseen Test:[51.99]  Update Unseen Test:[53.62] Best Unseen Test:[53.62]| epoch:[20] | Time:[3.28 min] | [22.25%] [20.58%] [26.29%] [12.27%] [18.60%]
2023-11-28 19:38:21 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [23/200] Loss:[0.1584] Train:[93.86] Val:[71.23] Biased Test:[91.47] Update Biased Test:[93.17] Best Biased Test:[93.51]| Unbiased Test:[51.37]  Update Unbiased Test:[51.50] Best Unbiased Test:[51.50]| Unseen Test:[53.24]  Update Unseen Test:[53.62] Best Unseen Test:[53.62]| epoch:[20] | Time:[3.42 min] | [22.01%] [23.02%] [23.33%] [10.77%] [20.87%]
2023-11-28 19:38:29 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [24/200] Loss:[0.1562] Train:[94.25] Val:[73.02] Biased Test:[92.25] Update Biased Test:[92.25] Best Biased Test:[93.51]| Unbiased Test:[53.25]  Update Unbiased Test:[53.25] Best Unbiased Test:[53.25]| Unseen Test:[54.46]  Update Unseen Test:[54.46] Best Unseen Test:[54.46]| epoch:[23] | Time:[3.56 min] | [21.62%] [19.84%] [25.90%] [13.83%] [18.82%]
2023-11-28 19:38:38 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [25/200] Loss:[0.1540] Train:[94.09] Val:[69.34] Biased Test:[88.02] Update Biased Test:[92.25] Best Biased Test:[93.51]| Unbiased Test:[49.93]  Update Unbiased Test:[53.25] Best Unbiased Test:[53.25]| Unseen Test:[52.43]  Update Unseen Test:[54.46] Best Unseen Test:[54.46]| epoch:[23] | Time:[3.70 min] | [20.28%] [17.43%] [33.18%] [14.57%] [14.54%]
2023-11-28 19:38:46 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [26/200] Loss:[0.1782] Train:[93.03] Val:[67.59] Biased Test:[85.65] Update Biased Test:[92.25] Best Biased Test:[93.51]| Unbiased Test:[50.23]  Update Unbiased Test:[53.25] Best Unbiased Test:[53.25]| Unseen Test:[50.16]  Update Unseen Test:[54.46] Best Unseen Test:[54.46]| epoch:[23] | Time:[3.83 min] | [23.28%] [23.27%] [23.85%] [12.88%] [16.72%]
2023-11-28 19:38:55 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [27/200] Loss:[0.1490] Train:[94.11] Val:[73.50] Biased Test:[92.54] Update Biased Test:[92.54] Best Biased Test:[93.51]| Unbiased Test:[54.28]  Update Unbiased Test:[54.28] Best Unbiased Test:[54.28]| Unseen Test:[55.15]  Update Unseen Test:[55.15] Best Unseen Test:[55.15]| epoch:[26] | Time:[3.98 min] | [26.55%] [29.61%] [15.62%] [11.66%] [16.55%]
2023-11-28 19:39:04 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [28/200] Loss:[0.1465] Train:[94.48] Val:[73.29] Biased Test:[93.10] Update Biased Test:[92.54] Best Biased Test:[93.51]| Unbiased Test:[53.41]  Update Unbiased Test:[54.28] Best Unbiased Test:[54.28]| Unseen Test:[55.14]  Update Unseen Test:[55.15] Best Unseen Test:[55.15]| epoch:[26] | Time:[4.13 min] | [25.47%] [30.94%] [20.52%] [10.79%] [12.28%]
2023-11-28 19:39:13 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [29/200] Loss:[0.1743] Train:[93.91] Val:[67.84] Biased Test:[89.64] Update Biased Test:[92.54] Best Biased Test:[93.51]| Unbiased Test:[45.83]  Update Unbiased Test:[54.28] Best Unbiased Test:[54.28]| Unseen Test:[46.72]  Update Unseen Test:[55.15] Best Unseen Test:[55.15]| epoch:[26] | Time:[4.29 min] | [22.88%] [30.47%] [18.84%] [11.82%] [16.00%]
2023-11-28 19:39:22 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [30/200] Loss:[0.2086] Train:[92.15] Val:[66.16] Biased Test:[88.83] Update Biased Test:[92.54] Best Biased Test:[93.51]| Unbiased Test:[43.74]  Update Unbiased Test:[54.28] Best Unbiased Test:[54.28]| Unseen Test:[47.07]  Update Unseen Test:[55.15] Best Unseen Test:[55.15]| epoch:[26] | Time:[4.42 min] | [24.67%] [28.58%] [18.53%] [12.80%] [15.42%]
2023-11-28 19:39:30 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [31/200] Loss:[0.1541] Train:[94.13] Val:[72.80] Biased Test:[91.85] Update Biased Test:[92.54] Best Biased Test:[93.51]| Unbiased Test:[54.51]  Update Unbiased Test:[54.28] Best Unbiased Test:[54.51]| Unseen Test:[55.32]  Update Unseen Test:[55.15] Best Unseen Test:[55.32]| epoch:[26] | Time:[4.56 min] | [29.43%] [26.74%] [14.13%] [16.57%] [13.12%]
2023-11-28 19:39:39 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [32/200] Loss:[0.1348] Train:[94.44] Val:[74.11] Biased Test:[94.07] Update Biased Test:[94.07] Best Biased Test:[94.07]| Unbiased Test:[54.43]  Update Unbiased Test:[54.43] Best Unbiased Test:[54.51]| Unseen Test:[55.78]  Update Unseen Test:[55.78] Best Unseen Test:[55.78]| epoch:[31] | Time:[4.71 min] | [28.99%] [30.63%] [12.62%] [12.44%] [15.33%]
2023-11-28 19:39:47 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [33/200] Loss:[0.1360] Train:[94.66] Val:[69.34] Biased Test:[92.35] Update Biased Test:[94.07] Best Biased Test:[94.07]| Unbiased Test:[46.66]  Update Unbiased Test:[54.43] Best Unbiased Test:[54.51]| Unseen Test:[50.12]  Update Unseen Test:[55.78] Best Unseen Test:[55.78]| epoch:[31] | Time:[4.85 min] | [27.95%] [31.12%] [14.28%] [13.35%] [13.30%]
2023-11-28 19:39:56 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [34/200] Loss:[0.1351] Train:[94.57] Val:[70.48] Biased Test:[91.30] Update Biased Test:[94.07] Best Biased Test:[94.07]| Unbiased Test:[49.89]  Update Unbiased Test:[54.43] Best Unbiased Test:[54.51]| Unseen Test:[48.93]  Update Unseen Test:[55.78] Best Unseen Test:[55.78]| epoch:[31] | Time:[5.00 min] | [27.50%] [30.73%] [15.12%] [13.57%] [13.08%]
2023-11-28 19:40:05 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [35/200] Loss:[0.1352] Train:[94.98] Val:[73.09] Biased Test:[93.81] Update Biased Test:[94.07] Best Biased Test:[94.07]| Unbiased Test:[51.95]  Update Unbiased Test:[54.43] Best Unbiased Test:[54.51]| Unseen Test:[54.40]  Update Unseen Test:[55.78] Best Unseen Test:[55.78]| epoch:[31] | Time:[5.14 min] | [26.44%] [30.60%] [14.94%] [14.51%] [13.51%]
2023-11-28 19:40:13 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [36/200] Loss:[0.1550] Train:[93.85] Val:[74.43] Biased Test:[93.88] Update Biased Test:[93.88] Best Biased Test:[94.07]| Unbiased Test:[55.04]  Update Unbiased Test:[55.04] Best Unbiased Test:[55.04]| Unseen Test:[56.55]  Update Unseen Test:[56.55] Best Unseen Test:[56.55]| epoch:[35] | Time:[5.28 min] | [23.83%] [32.11%] [14.76%] [13.97%] [15.33%]
2023-11-28 19:40:22 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [37/200] Loss:[0.1277] Train:[94.87] Val:[75.30] Biased Test:[93.83] Update Biased Test:[93.83] Best Biased Test:[94.07]| Unbiased Test:[56.66]  Update Unbiased Test:[56.66] Best Unbiased Test:[56.66]| Unseen Test:[57.78]  Update Unseen Test:[57.78] Best Unseen Test:[57.78]| epoch:[36] | Time:[5.43 min] | [25.04%] [35.46%] [14.27%] [12.50%] [12.72%]
2023-11-28 19:40:31 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [38/200] Loss:[0.1247] Train:[95.03] Val:[74.40] Biased Test:[94.10] Update Biased Test:[93.83] Best Biased Test:[94.10]| Unbiased Test:[54.32]  Update Unbiased Test:[56.66] Best Unbiased Test:[56.66]| Unseen Test:[56.43]  Update Unseen Test:[57.78] Best Unseen Test:[57.78]| epoch:[36] | Time:[5.58 min] | [26.19%] [35.47%] [12.57%] [12.70%] [13.07%]
2023-11-28 19:40:40 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [39/200] Loss:[0.1310] Train:[94.68] Val:[74.62] Biased Test:[92.39] Update Biased Test:[93.83] Best Biased Test:[94.10]| Unbiased Test:[57.30]  Update Unbiased Test:[56.66] Best Unbiased Test:[57.30]| Unseen Test:[58.91]  Update Unseen Test:[57.78] Best Unseen Test:[58.91]| epoch:[36] | Time:[5.73 min] | [25.42%] [34.40%] [14.68%] [12.84%] [12.67%]
2023-11-28 19:40:48 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [40/200] Loss:[0.1282] Train:[95.11] Val:[75.15] Biased Test:[93.54] Update Biased Test:[93.83] Best Biased Test:[94.10]| Unbiased Test:[57.12]  Update Unbiased Test:[56.66] Best Unbiased Test:[57.30]| Unseen Test:[59.11]  Update Unseen Test:[57.78] Best Unseen Test:[59.11]| epoch:[36] | Time:[5.87 min] | [25.48%] [35.44%] [14.89%] [11.36%] [12.82%]
2023-11-28 19:40:57 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [41/200] Loss:[0.1302] Train:[94.64] Val:[72.49] Biased Test:[89.68] Update Biased Test:[93.83] Best Biased Test:[94.10]| Unbiased Test:[54.04]  Update Unbiased Test:[56.66] Best Unbiased Test:[57.30]| Unseen Test:[55.55]  Update Unseen Test:[57.78] Best Unseen Test:[59.11]| epoch:[36] | Time:[6.01 min] | [24.12%] [36.85%] [12.79%] [11.55%] [14.68%]
2023-11-28 19:41:05 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [42/200] Loss:[0.1239] Train:[95.17] Val:[66.18] Biased Test:[81.68] Update Biased Test:[93.83] Best Biased Test:[94.10]| Unbiased Test:[49.00]  Update Unbiased Test:[56.66] Best Unbiased Test:[57.30]| Unseen Test:[48.70]  Update Unseen Test:[57.78] Best Unseen Test:[59.11]| epoch:[36] | Time:[6.15 min] | [25.51%] [36.41%] [14.59%] [11.51%] [11.97%]
2023-11-28 19:41:14 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [43/200] Loss:[0.1225] Train:[95.06] Val:[70.71] Biased Test:[93.29] Update Biased Test:[93.83] Best Biased Test:[94.10]| Unbiased Test:[49.00]  Update Unbiased Test:[56.66] Best Unbiased Test:[57.30]| Unseen Test:[53.29]  Update Unseen Test:[57.78] Best Unseen Test:[59.11]| epoch:[36] | Time:[6.31 min] | [25.77%] [34.95%] [13.54%] [11.95%] [13.80%]
2023-11-28 19:41:23 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [44/200] Loss:[0.1305] Train:[94.63] Val:[69.44] Biased Test:[90.20] Update Biased Test:[93.83] Best Biased Test:[94.10]| Unbiased Test:[48.61]  Update Unbiased Test:[56.66] Best Unbiased Test:[57.30]| Unseen Test:[51.86]  Update Unseen Test:[57.78] Best Unseen Test:[59.11]| epoch:[36] | Time:[6.45 min] | [25.06%] [37.19%] [12.31%] [11.07%] [14.37%]
2023-11-28 19:41:31 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [45/200] Loss:[0.1222] Train:[95.10] Val:[73.59] Biased Test:[93.21] Update Biased Test:[93.83] Best Biased Test:[94.10]| Unbiased Test:[52.86]  Update Unbiased Test:[56.66] Best Unbiased Test:[57.30]| Unseen Test:[55.35]  Update Unseen Test:[57.78] Best Unseen Test:[59.11]| epoch:[36] | Time:[6.59 min] | [25.09%] [35.86%] [13.08%] [13.29%] [12.67%]
2023-11-28 19:41:40 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [46/200] Loss:[0.1205] Train:[94.91] Val:[75.74] Biased Test:[93.79] Update Biased Test:[93.79] Best Biased Test:[94.10]| Unbiased Test:[57.62]  Update Unbiased Test:[57.62] Best Unbiased Test:[57.62]| Unseen Test:[60.08]  Update Unseen Test:[60.08] Best Unseen Test:[60.08]| epoch:[45] | Time:[6.74 min] | [25.33%] [36.32%] [11.69%] [12.21%] [14.45%]
2023-11-28 19:41:49 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [47/200] Loss:[0.1175] Train:[95.35] Val:[73.96] Biased Test:[92.64] Update Biased Test:[93.79] Best Biased Test:[94.10]| Unbiased Test:[55.24]  Update Unbiased Test:[57.62] Best Unbiased Test:[57.62]| Unseen Test:[56.41]  Update Unseen Test:[60.08] Best Unseen Test:[60.08]| epoch:[45] | Time:[6.88 min] | [25.30%] [35.90%] [11.77%] [12.87%] [14.16%]
2023-11-28 19:41:58 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [48/200] Loss:[0.1157] Train:[95.43] Val:[69.46] Biased Test:[92.37] Update Biased Test:[93.79] Best Biased Test:[94.10]| Unbiased Test:[46.98]  Update Unbiased Test:[57.62] Best Unbiased Test:[57.62]| Unseen Test:[50.00]  Update Unseen Test:[60.08] Best Unseen Test:[60.08]| epoch:[45] | Time:[7.03 min] | [24.40%] [38.35%] [11.93%] [11.26%] [14.07%]
2023-11-28 19:42:07 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [49/200] Loss:[0.1241] Train:[94.79] Val:[73.20] Biased Test:[93.68] Update Biased Test:[93.79] Best Biased Test:[94.10]| Unbiased Test:[52.72]  Update Unbiased Test:[57.62] Best Unbiased Test:[57.62]| Unseen Test:[55.00]  Update Unseen Test:[60.08] Best Unseen Test:[60.08]| epoch:[45] | Time:[7.18 min] | [23.34%] [39.05%] [16.82%] [9.46%] [11.32%]
2023-11-28 19:42:16 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [50/200] Loss:[0.1064] Train:[95.57] Val:[73.50] Biased Test:[93.71] Update Biased Test:[93.79] Best Biased Test:[94.10]| Unbiased Test:[53.68]  Update Unbiased Test:[57.62] Best Unbiased Test:[57.62]| Unseen Test:[54.34]  Update Unseen Test:[60.08] Best Unseen Test:[60.08]| epoch:[45] | Time:[7.32 min] | [26.98%] [36.14%] [12.43%] [10.85%] [13.60%]
2023-11-28 19:42:24 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [51/200] Loss:[0.1076] Train:[95.48] Val:[67.98] Biased Test:[85.47] Update Biased Test:[93.79] Best Biased Test:[94.10]| Unbiased Test:[50.95]  Update Unbiased Test:[57.62] Best Unbiased Test:[57.62]| Unseen Test:[53.82]  Update Unseen Test:[60.08] Best Unseen Test:[60.08]| epoch:[45] | Time:[7.46 min] | [26.20%] [37.39%] [13.38%] [10.84%] [12.18%]
2023-11-28 19:42:32 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [52/200] Loss:[0.1033] Train:[95.55] Val:[74.87] Biased Test:[93.85] Update Biased Test:[93.79] Best Biased Test:[94.10]| Unbiased Test:[56.53]  Update Unbiased Test:[57.62] Best Unbiased Test:[57.62]| Unseen Test:[55.88]  Update Unseen Test:[60.08] Best Unseen Test:[60.08]| epoch:[45] | Time:[7.60 min] | [24.98%] [37.95%] [13.13%] [12.42%] [11.53%]
2023-11-28 19:42:42 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [53/200] Loss:[0.1086] Train:[95.32] Val:[73.37] Biased Test:[93.35] Update Biased Test:[93.79] Best Biased Test:[94.10]| Unbiased Test:[52.70]  Update Unbiased Test:[57.62] Best Unbiased Test:[57.62]| Unseen Test:[57.93]  Update Unseen Test:[60.08] Best Unseen Test:[60.08]| epoch:[45] | Time:[7.76 min] | [25.06%] [38.31%] [12.62%] [11.70%] [12.30%]
2023-11-28 19:42:50 | Train IMP:[1] spa[0.00%] spw:[0.00%] | Epoch [54/200] Loss:[0.1046] Train:[95.60] Val:[74.87] Biased Test:[93.48] Update Biased Test:[93.79] Best Biased Test:[94.10]| Unbiased Test:[56.09]  Update Unbiased Test:[57.62] Best Unbiased Test:[57.62]| Unseen Test:[62.43]  Update Unseen Test:[60.08] Best Unseen Test:[62.43]| epoch:[45] | Time:[7.90 min] | [25.07%] [40.48%] [12.25%] [9.82%] [12.38%]
